run,split,model,kernel,cell_line,environment,n_test,n_clean,n_leaked,frac_leaked,aligned,old_R2,leak_controlled_R2,leak_controlled_MAE,leaked_subset_R2
mixed_cnn_sequence_dnase_h3k4me3_seed_42_kernel_7,mixed,cnn,7,mixed,sequence_dnase_h3k4me3_seed_42|kernel_7,2513,1638,875,0.3482,True,0.16179555795965883,0.05051583750956279,0.12261161418921855,0.3011319703979648
mixed_cnn_sequence_dnase_h3k4me3_seed_43_kernel_3,mixed,cnn,3,mixed,sequence_dnase_h3k4me3_seed_43|kernel_3,2513,1618,895,0.3561,True,0.08776154151402227,0.04489960001220494,0.12366090856025957,0.09582704397562858
mixed_cnn_sequence_dnase_h3k4me3_seed_43_kernel_5,mixed,cnn,5,mixed,sequence_dnase_h3k4me3_seed_43|kernel_5,2513,1618,895,0.3561,True,0.15614785026525646,-0.07000802827711472,0.12604871042676144,0.4101853380702126
mixed_cnn_sequence_dnase_h3k4me3_seed_43_kernel_7,mixed,cnn,7,mixed,sequence_dnase_h3k4me3_seed_43|kernel_7,2513,1618,895,0.3561,True,0.1455505427660294,0.06513450750232519,0.11889280613751543,0.27832475391940603
mixed_cnn_sequence_dnase_h3k4me3_seed_44_kernel_3,mixed,cnn,3,mixed,sequence_dnase_h3k4me3_seed_44|kernel_3,2513,1582,931,0.3705,True,0.09313600767504515,-0.012537127545574345,0.12555900657484195,0.12533843912337483
mixed_cnn_sequence_dnase_h3k4me3_seed_44_kernel_5,mixed,cnn,5,mixed,sequence_dnase_h3k4me3_seed_44|kernel_5,2513,1582,931,0.3705,True,0.13907671280949507,0.02929963677004621,0.12093813381251581,0.2666594163538324
mixed_cnn_sequence_dnase_h3k4me3_seed_44_kernel_7,mixed,cnn,7,mixed,sequence_dnase_h3k4me3_seed_44|kernel_7,2513,1582,931,0.3705,True,0.14944592375532706,-0.036006979861373134,0.12516878004513274,0.36562239604495506
mixed_cnn_sequence_dnase_h3k4me3_seed_45_kernel_3,mixed,cnn,3,mixed,sequence_dnase_h3k4me3_seed_45|kernel_3,2513,1587,926,0.3685,True,0.06079127037705112,0.043766743368476524,0.12557392456969124,0.10568850247762007
mixed_cnn_sequence_dnase_h3k4me3_seed_45_kernel_5,mixed,cnn,5,mixed,sequence_dnase_h3k4me3_seed_45|kernel_5,2513,1587,926,0.3685,True,0.13371148429048407,-0.003649643651580936,0.12219966477763075,0.3975628181161269
mixed_cnn_sequence_dnase_h3k4me3_seed_45_kernel_7,mixed,cnn,7,mixed,sequence_dnase_h3k4me3_seed_45|kernel_7,2513,1587,926,0.3685,True,0.16421907483800535,-0.019861983668347127,0.12278443226975425,0.44867703311961693
mixed_cnn_sequence_dnase_rrbs_seed_42_kernel_3,mixed,cnn,3,mixed,sequence_dnase_rrbs_seed_42|kernel_3,2513,1638,875,0.3482,True,0.06174948172791006,0.03952243631199881,0.12573940586809523,0.1073631381053981
mixed_cnn_sequence_dnase_rrbs_seed_42_kernel_5,mixed,cnn,5,mixed,sequence_dnase_rrbs_seed_42|kernel_5,2513,1638,875,0.3482,True,0.15953101494733812,-0.022014215802046655,0.12578737574599513,0.3854372522090057
mixed_cnn_sequence_dnase_rrbs_seed_42_kernel_7,mixed,cnn,7,mixed,sequence_dnase_rrbs_seed_42|kernel_7,2513,1638,875,0.3482,True,0.1728491853652684,0.043475184143532686,0.12261280288885226,0.34797934600914593
mixed_cnn_sequence_dnase_rrbs_seed_43_kernel_3,mixed,cnn,3,mixed,sequence_dnase_rrbs_seed_43|kernel_3,2513,1618,895,0.3561,True,0.08084005756599244,0.03450818219903351,0.1253523242710136,0.09015423173734904
mixed_cnn_sequence_dnase_rrbs_seed_43_kernel_5,mixed,cnn,5,mixed,sequence_dnase_rrbs_seed_43|kernel_5,2513,1618,895,0.3561,True,0.15298616271717513,0.005571782867645814,0.12339490890018542,0.316227911580765
mixed_cnn_sequence_dnase_rrbs_seed_43_kernel_7,mixed,cnn,7,mixed,sequence_dnase_rrbs_seed_43|kernel_7,2513,1618,895,0.3561,True,0.1425736894366384,0.069435347351259,0.12043920466038319,0.2961109092798704
mixed_cnn_sequence_dnase_rrbs_seed_44_kernel_3,mixed,cnn,3,mixed,sequence_dnase_rrbs_seed_44|kernel_3,2513,1582,931,0.3705,True,0.09746196257854767,-0.034078338114619244,0.12563343768735777,0.14303180465684284
mixed_cnn_sequence_dnase_rrbs_seed_44_kernel_5,mixed,cnn,5,mixed,sequence_dnase_rrbs_seed_44|kernel_5,2513,1582,931,0.3705,True,0.12867822259251172,0.01356255949342966,0.12173415005777499,0.24235645722648114
mixed_cnn_sequence_dnase_rrbs_seed_44_kernel_7,mixed,cnn,7,mixed,sequence_dnase_rrbs_seed_44|kernel_7,2513,1582,931,0.3705,True,0.12678347097575438,0.050088330258604374,0.1182332515369153,0.18680871260257992
mixed_cnn_sequence_dnase_rrbs_seed_45_kernel_3,mixed,cnn,3,mixed,sequence_dnase_rrbs_seed_45|kernel_3,2513,1587,926,0.3685,True,0.06530635492947912,0.04531852777350276,0.1236559239899811,0.10176709335544787
mixed_cnn_sequence_dnase_rrbs_seed_45_kernel_5,mixed,cnn,5,mixed,sequence_dnase_rrbs_seed_45|kernel_5,2513,1587,926,0.3685,True,0.1347476139647611,0.05689200902053315,0.12009006318972905,0.27494691762005075
mixed_cnn_sequence_dnase_rrbs_seed_45_kernel_7,mixed,cnn,7,mixed,sequence_dnase_rrbs_seed_45|kernel_7,2513,1587,926,0.3685,True,0.1360534023574591,0.01873311033137215,0.12254694253440454,0.36511969441150827
mixed_cnn_sequence_dnase_seed_42_kernel_3,mixed,cnn,3,mixed,sequence_dnase_seed_42|kernel_3,2513,1638,875,0.3482,True,0.06379805613767486,0.035103897781686544,0.12463093116113554,0.11243404542082924
mixed_cnn_sequence_dnase_seed_42_kernel_5,mixed,cnn,5,mixed,sequence_dnase_seed_42|kernel_5,2513,1638,875,0.3482,True,0.13896927370182777,0.05501125030705134,0.12213648274843712,0.2977448977684637
mixed_cnn_sequence_dnase_seed_42_kernel_7,mixed,cnn,7,mixed,sequence_dnase_seed_42|kernel_7,2513,1638,875,0.3482,True,0.14716602086311825,0.06688713523730283,0.1213810068326862,0.29674346987720623
mixed_cnn_sequence_dnase_seed_43_kernel_3,mixed,cnn,3,mixed,sequence_dnase_seed_43|kernel_3,2513,1618,895,0.3561,True,0.08047290962021092,0.02245240449917063,0.12463134156396785,0.13145585366686563
mixed_cnn_sequence_dnase_seed_43_kernel_5,mixed,cnn,5,mixed,sequence_dnase_seed_43|kernel_5,2513,1618,895,0.3561,True,0.13512657432569164,0.07560018107920763,0.11915874757756488,0.22484401607856952
mixed_cnn_sequence_dnase_seed_43_kernel_7,mixed,cnn,7,mixed,sequence_dnase_seed_43|kernel_7,2513,1618,895,0.3561,True,0.176828350040239,-0.032988208309777445,0.12478061119313968,0.45752401454099867
mixed_cnn_sequence_dnase_seed_44_kernel_3,mixed,cnn,3,mixed,sequence_dnase_seed_44|kernel_3,2513,1582,931,0.3705,True,0.0884321614845045,-0.028055972485928393,0.12735287044336285,0.12916231258710376
mixed_cnn_sequence_dnase_seed_44_kernel_5,mixed,cnn,5,mixed,sequence_dnase_seed_44|kernel_5,2513,1582,931,0.3705,True,0.14489218753624955,0.03704190736535473,0.12254251189089761,0.23048540090551373
mixed_cnn_sequence_dnase_seed_44_kernel_7,mixed,cnn,7,mixed,sequence_dnase_seed_44|kernel_7,2513,1582,931,0.3705,True,0.16176223055482786,-0.03456978930678245,0.12485754517155499,0.3912071268855757
mixed_cnn_sequence_dnase_seed_45_kernel_3,mixed,cnn,3,mixed,sequence_dnase_seed_45|kernel_3,2513,1587,926,0.3685,True,0.060757387999064605,0.0373282413165813,0.1261747650989918,0.12224340112275589
mixed_cnn_sequence_dnase_seed_45_kernel_5,mixed,cnn,5,mixed,sequence_dnase_seed_45|kernel_5,2513,1587,926,0.3685,True,0.13708725638733776,-0.003253281685770437,0.1207108210284184,0.3546734387232585
mixed_cnn_sequence_dnase_seed_45_kernel_7,mixed,cnn,7,mixed,sequence_dnase_seed_45|kernel_7,2513,1587,926,0.3685,True,0.16319706218833052,-0.060754817764723024,0.1244125887725898,0.48414442936264046
mixed_cnn_sequence_h3k4me3_rrbs_seed_42_kernel_3,mixed,cnn,3,mixed,sequence_h3k4me3_rrbs_seed_42|kernel_3,2513,1638,875,0.3482,True,0.07123087117519167,0.0019975105148458683,0.1270972608375702,0.11605047478931152
mixed_cnn_sequence_h3k4me3_rrbs_seed_42_kernel_5,mixed,cnn,5,mixed,sequence_h3k4me3_rrbs_seed_42|kernel_5,2513,1638,875,0.3482,True,0.14830939822362343,0.016037873821717175,0.12441440416479854,0.3638646657945439
mixed_cnn_sequence_h3k4me3_rrbs_seed_42_kernel_7,mixed,cnn,7,mixed,sequence_h3k4me3_rrbs_seed_42|kernel_7,2513,1638,875,0.3482,True,0.16380820537880836,0.04895647264177905,0.12296018521485959,0.33250645187895356
mixed_cnn_sequence_h3k4me3_rrbs_seed_43_kernel_3,mixed,cnn,3,mixed,sequence_h3k4me3_rrbs_seed_43|kernel_3,2513,1618,895,0.3561,True,0.08887799767616067,0.04071960252543516,0.1240997128989493,0.09814329641137542
mixed_cnn_sequence_h3k4me3_rrbs_seed_43_kernel_5,mixed,cnn,5,mixed,sequence_h3k4me3_rrbs_seed_43|kernel_5,2513,1618,895,0.3561,True,0.13394290919484286,0.07070809789781651,0.1215210618791718,0.2197620204528865
mixed_cnn_sequence_h3k4me3_rrbs_seed_43_kernel_7,mixed,cnn,7,mixed,sequence_h3k4me3_rrbs_seed_43|kernel_7,2513,1618,895,0.3561,True,0.18135581957710967,-0.08956092459213738,0.12777032833776267,0.4828615783288306
mixed_cnn_sequence_h3k4me3_rrbs_seed_44_kernel_3,mixed,cnn,3,mixed,sequence_h3k4me3_rrbs_seed_44|kernel_3,2513,1582,931,0.3705,True,0.08392681232421473,-0.014384863217468125,0.12453543070884955,0.15214663424976704
mixed_cnn_sequence_h3k4me3_rrbs_seed_44_kernel_5,mixed,cnn,5,mixed,sequence_h3k4me3_rrbs_seed_44|kernel_5,2513,1582,931,0.3705,True,0.1404371466456631,0.02109305423744623,0.12428332166965868,0.2624198165581113
mixed_cnn_sequence_h3k4me3_rrbs_seed_44_kernel_7,mixed,cnn,7,mixed,sequence_h3k4me3_rrbs_seed_44|kernel_7,2513,1582,931,0.3705,True,0.13709754058090573,0.04994793081731763,0.12071911134728194,0.21048552788720487
mixed_cnn_sequence_h3k4me3_rrbs_seed_45_kernel_3,mixed,cnn,3,mixed,sequence_h3k4me3_rrbs_seed_45|kernel_3,2513,1587,926,0.3685,True,0.060057403541399434,0.042550337652159875,0.12467342499187145,0.09939613226815436
mixed_cnn_sequence_h3k4me3_rrbs_seed_45_kernel_5,mixed,cnn,5,mixed,sequence_h3k4me3_rrbs_seed_45|kernel_5,2513,1587,926,0.3685,True,0.1317690507953203,0.06417718590964461,0.12106107618909892,0.265886935941668
mixed_cnn_sequence_h3k4me3_rrbs_seed_45_kernel_7,mixed,cnn,7,mixed,sequence_h3k4me3_rrbs_seed_45|kernel_7,2513,1587,926,0.3685,True,0.15290336593348308,-0.022686922064192983,0.12194988438695652,0.47318090344987285
mixed_cnn_sequence_h3k4me3_seed_42_kernel_3,mixed,cnn,3,mixed,sequence_h3k4me3_seed_42|kernel_3,2513,1638,875,0.3482,True,0.07321332816233594,0.007875883614462786,0.12732707622218561,0.1302083250574142
mixed_cnn_sequence_h3k4me3_seed_42_kernel_5,mixed,cnn,5,mixed,sequence_h3k4me3_seed_42|kernel_5,2513,1638,875,0.3482,True,0.15681137107474252,-0.005612636334372256,0.12340601381070818,0.40905423014133413
mixed_cnn_sequence_h3k4me3_seed_42_kernel_7,mixed,cnn,7,mixed,sequence_h3k4me3_seed_42|kernel_7,2513,1638,875,0.3482,True,0.15422493686565875,0.06230821279670207,0.12094225125271062,0.29874576640703654
mixed_cnn_sequence_h3k4me3_seed_43_kernel_3,mixed,cnn,3,mixed,sequence_h3k4me3_seed_43|kernel_3,2513,1618,895,0.3561,True,0.08523061257737141,0.009247129479679317,0.12499155441316441,0.15160246665832544
mixed_cnn_sequence_h3k4me3_seed_43_kernel_5,mixed,cnn,5,mixed,sequence_h3k4me3_seed_43|kernel_5,2513,1618,895,0.3561,True,0.15210947148932497,-0.00133340694016848,0.12325746740451174,0.32612641033787704
mixed_cnn_sequence_h3k4me3_seed_43_kernel_7,mixed,cnn,7,mixed,sequence_h3k4me3_seed_43|kernel_7,2513,1618,895,0.3561,True,0.1761203405870322,-0.06354861432576642,0.12769863261464773,0.5371852439113394
mixed_cnn_sequence_h3k4me3_seed_44_kernel_3,mixed,cnn,3,mixed,sequence_h3k4me3_seed_44|kernel_3,2513,1582,931,0.3705,True,0.09432872090813438,0.0013658545868976413,0.12518237807926674,0.12354689012370057
mixed_cnn_sequence_h3k4me3_seed_44_kernel_5,mixed,cnn,5,mixed,sequence_h3k4me3_seed_44|kernel_5,2513,1582,931,0.3705,True,0.1381556415233035,0.0244089773538978,0.12293539931820482,0.26336419632248786
mixed_cnn_sequence_h3k4me3_seed_44_kernel_7,mixed,cnn,7,mixed,sequence_h3k4me3_seed_44|kernel_7,2513,1582,931,0.3705,True,0.14578973330790834,-0.038906524464439984,0.12303954615764853,0.3399822589172635
mixed_cnn_sequence_h3k4me3_seed_45_kernel_3,mixed,cnn,3,mixed,sequence_h3k4me3_seed_45|kernel_3,2513,1587,926,0.3685,True,0.0581363368204284,0.04899755453601462,0.12486872706496534,0.07609590125563004
mixed_cnn_sequence_h3k4me3_seed_45_kernel_5,mixed,cnn,5,mixed,sequence_h3k4me3_seed_45|kernel_5,2513,1587,926,0.3685,True,0.12512523909027207,0.05557839258012354,0.11971468436805294,0.2825149312823655
mixed_cnn_sequence_h3k4me3_seed_45_kernel_7,mixed,cnn,7,mixed,sequence_h3k4me3_seed_45|kernel_7,2513,1587,926,0.3685,True,0.16164615509526037,-0.030656086394494908,0.1257114446900441,0.4852513123959957
mixed_cnn_sequence_rrbs_seed_42_kernel_3,mixed,cnn,3,mixed,sequence_rrbs_seed_42|kernel_3,2513,1638,875,0.3482,True,0.063383670474915,0.0022395843777561764,0.12665734199141634,0.13379809299261014
mixed_cnn_sequence_rrbs_seed_42_kernel_5,mixed,cnn,5,mixed,sequence_rrbs_seed_42|kernel_5,2513,1638,875,0.3482,True,0.16993074524081786,0.012145680921639923,0.12365944100240538,0.40021428994906194
mixed_cnn_sequence_rrbs_seed_42_kernel_7,mixed,cnn,7,mixed,sequence_rrbs_seed_42|kernel_7,2513,1638,875,0.3482,True,0.1495406147943401,0.00676995999666774,0.12585010867029303,0.4030810659179397
mixed_cnn_sequence_rrbs_seed_43_kernel_3,mixed,cnn,3,mixed,sequence_rrbs_seed_43|kernel_3,2513,1618,895,0.3561,True,0.09283502533951904,0.014710116806816553,0.12479560987669962,0.1295729297305256
mixed_cnn_sequence_rrbs_seed_43_kernel_5,mixed,cnn,5,mixed,sequence_rrbs_seed_43|kernel_5,2513,1618,895,0.3561,True,0.1636434812227321,-0.045925025828473576,0.1254426166010507,0.4009229696802775
mixed_cnn_sequence_rrbs_seed_43_kernel_7,mixed,cnn,7,mixed,sequence_rrbs_seed_43|kernel_7,2513,1618,895,0.3561,True,0.14045520588091653,-0.029548466425977082,0.12465294805964154,0.4307061588060318
mixed_cnn_sequence_rrbs_seed_44_kernel_3,mixed,cnn,3,mixed,sequence_rrbs_seed_44|kernel_3,2513,1582,931,0.3705,True,0.08484018329433629,-0.02769423880046995,0.12722468157484196,0.12986166303850089
mixed_cnn_sequence_rrbs_seed_44_kernel_5,mixed,cnn,5,mixed,sequence_rrbs_seed_44|kernel_5,2513,1582,931,0.3705,True,0.14294631195419083,0.001092099394695678,0.1235492994572693,0.2976175095314849
mixed_cnn_sequence_rrbs_seed_44_kernel_7,mixed,cnn,7,mixed,sequence_rrbs_seed_44|kernel_7,2513,1582,931,0.3705,True,0.15269426852736323,-0.048792294189613505,0.12317210228912767,0.30527638338054774
mixed_cnn_sequence_rrbs_seed_45_kernel_3,mixed,cnn,3,mixed,sequence_rrbs_seed_45|kernel_3,2513,1587,926,0.3685,True,0.06048010374975332,0.044483005046545565,0.12434358087718966,0.07640752058224043
mixed_cnn_sequence_rrbs_seed_45_kernel_5,mixed,cnn,5,mixed,sequence_rrbs_seed_45|kernel_5,2513,1587,926,0.3685,True,0.13424817270738676,-0.040424712840076094,0.12320759678141147,0.4293212678360715
mixed_cnn_sequence_rrbs_seed_45_kernel_7,mixed,cnn,7,mixed,sequence_rrbs_seed_45|kernel_7,2513,1587,926,0.3685,True,0.16871666658949447,-0.023372346390588383,0.12211937066925016,0.49644753492107907
mixed_cnn_sequence_seed_42_kernel_3,mixed,cnn,3,mixed,sequence_seed_42|kernel_3,2513,1638,875,0.3482,True,0.06590726129943858,0.01106419963846661,0.12647917828567767,0.11979688113052644
mixed_cnn_sequence_seed_42_kernel_5,mixed,cnn,5,mixed,sequence_seed_42|kernel_5,2513,1638,875,0.3482,True,0.14609090485220633,0.0029506108976127265,0.125468013627558,0.3970537413371662
mixed_cnn_sequence_seed_42_kernel_7,mixed,cnn,7,mixed,sequence_seed_42|kernel_7,2513,1638,875,0.3482,True,0.163670702833145,0.0071271482852008905,0.12435412994990233,0.39448155344783453
mixed_cnn_sequence_seed_43_kernel_3,mixed,cnn,3,mixed,sequence_seed_43|kernel_3,2513,1618,895,0.3561,True,0.08428538672277885,0.038390766328870285,0.1233914055750927,0.10675302765177375
mixed_cnn_sequence_seed_43_kernel_5,mixed,cnn,5,mixed,sequence_seed_43|kernel_5,2513,1618,895,0.3561,True,0.16389848911817728,0.020254324070205776,0.12234206951205191,0.3205918107028347
mixed_cnn_sequence_seed_43_kernel_7,mixed,cnn,7,mixed,sequence_seed_43|kernel_7,2513,1618,895,0.3561,True,0.16889948053548542,0.03048008797715962,0.12101715762700867,0.321287750101274
mixed_cnn_sequence_seed_44_kernel_3,mixed,cnn,3,mixed,sequence_seed_44|kernel_3,2513,1582,931,0.3705,True,0.10203648784598074,-0.02509704338041341,0.12431086630303413,0.1727855434880401
mixed_cnn_sequence_seed_44_kernel_5,mixed,cnn,5,mixed,sequence_seed_44|kernel_5,2513,1582,931,0.3705,True,0.13671754393964375,-0.015229828341731588,0.12118357866080912,0.3232175096127756
mixed_cnn_sequence_seed_44_kernel_7,mixed,cnn,7,mixed,sequence_seed_44|kernel_7,2513,1582,931,0.3705,True,0.14143466101780622,-0.09545866413391568,0.12426152141491782,0.48212173321491925
mixed_cnn_sequence_seed_45_kernel_3,mixed,cnn,3,mixed,sequence_seed_45|kernel_3,2513,1587,926,0.3685,True,0.06149938099490504,0.04375937294838406,0.12575403650415878,0.10104468662562605
mixed_cnn_sequence_seed_45_kernel_5,mixed,cnn,5,mixed,sequence_seed_45|kernel_5,2513,1587,926,0.3685,True,0.13334570094326326,0.008681555132050045,0.12230391375053559,0.355569020816758
mixed_cnn_sequence_seed_45_kernel_7,mixed,cnn,7,mixed,sequence_seed_45|kernel_7,2513,1587,926,0.3685,True,0.15746706066543703,-0.07692419858189048,0.1270089519288595,0.508538445697023
mixed_linear_all_seed_42,mixed,linear,-,mixed,all_seed_42,2513,1638,875,0.3482,True,-3.19991990901053e+18,-4.930669957562379e+18,9063025.519834643,0.1180261197937611
mixed_linear_all_seed_43,mixed,linear,-,mixed,all_seed_43,2513,1618,895,0.3561,True,0.08636909753176247,0.07750714251887936,0.12246562063186472,0.10840984205988757
mixed_linear_all_seed_44,mixed,linear,-,mixed,all_seed_44,2513,1582,931,0.3705,True,-1.8514965725077045e+19,0.0273844425372769,0.1254337916143551,-4.828816194670156e+19
mixed_linear_all_seed_45,mixed,linear,-,mixed,all_seed_45,2513,1587,926,0.3685,True,0.0920396725717525,0.05967808667757002,0.12413579962048421,0.1122266833024993
mixed_linear_sequence_ctcf_dnase_h3k4me3_seed_42,mixed,linear,-,mixed,sequence_ctcf_dnase_h3k4me3_seed_42,2513,1638,875,0.3482,True,-1.7404150659929517e+17,-2.6817584581268186e+17,2113635.455190756,0.11082553850898691
mixed_linear_sequence_ctcf_dnase_h3k4me3_seed_43,mixed,linear,-,mixed,sequence_ctcf_dnase_h3k4me3_seed_43,2513,1618,895,0.3561,True,0.08662025365025594,0.078793376195328,0.12221523271707081,0.10815696781118711
mixed_linear_sequence_ctcf_dnase_h3k4me3_seed_44,mixed,linear,-,mixed,sequence_ctcf_dnase_h3k4me3_seed_44,2513,1582,931,0.3705,True,0.08180638820682695,0.03262466795956276,0.12476755596871796,0.12478124670451485
mixed_linear_sequence_ctcf_dnase_h3k4me3_seed_45,mixed,linear,-,mixed,sequence_ctcf_dnase_h3k4me3_seed_45,2513,1587,926,0.3685,True,0.095046801336647,0.06311546665707113,0.1238774978083459,0.1081305313140366
mixed_linear_sequence_ctcf_dnase_rrbs_seed_42,mixed,linear,-,mixed,sequence_ctcf_dnase_rrbs_seed_42,2513,1638,875,0.3482,True,-4.4436624196168433e+18,-6.847119120714331e+18,10680071.915063223,0.11993722964084086
mixed_linear_sequence_ctcf_dnase_rrbs_seed_43,mixed,linear,-,mixed,sequence_ctcf_dnase_rrbs_seed_43,2513,1618,895,0.3561,True,0.08617928490930293,0.08165628804115899,0.1221173344486217,0.10900386218979574
mixed_linear_sequence_ctcf_dnase_rrbs_seed_44,mixed,linear,-,mixed,sequence_ctcf_dnase_rrbs_seed_44,2513,1582,931,0.3705,True,-4.450242305097734e+19,0.029549777260152066,0.1252102212888479,-1.1606503858530042e+20
mixed_linear_sequence_ctcf_dnase_rrbs_seed_45,mixed,linear,-,mixed,sequence_ctcf_dnase_rrbs_seed_45,2513,1587,926,0.3685,True,0.09085387677475998,0.061045309236264944,0.1239413070353904,0.11492684198044856
mixed_linear_sequence_ctcf_dnase_seed_42,mixed,linear,-,mixed,sequence_ctcf_dnase_seed_42,2513,1638,875,0.3482,True,-8.303472367915498e+18,-1.2794595774623607e+19,14599349.947422244,0.11251967395547247
mixed_linear_sequence_ctcf_dnase_seed_43,mixed,linear,-,mixed,sequence_ctcf_dnase_seed_43,2513,1618,895,0.3561,True,0.08643590618844399,0.08287191069304722,0.12186822077714886,0.10867863213546347
mixed_linear_sequence_ctcf_dnase_seed_44,mixed,linear,-,mixed,sequence_ctcf_dnase_seed_44,2513,1582,931,0.3705,True,0.08616298633628239,0.034757036820559306,0.12462962843883653,0.12239359447251574
mixed_linear_sequence_ctcf_dnase_seed_45,mixed,linear,-,mixed,sequence_ctcf_dnase_seed_45,2513,1587,926,0.3685,True,0.09376196449421126,0.06453624919361434,0.12368097852570499,0.11083263939080246
mixed_linear_sequence_ctcf_h3k4me3_rrbs_seed_42,mixed,linear,-,mixed,sequence_ctcf_h3k4me3_rrbs_seed_42,2513,1638,875,0.3482,True,0.0844650752825189,0.048913012831502733,0.12485867781553293,0.11648902917515591
mixed_linear_sequence_ctcf_h3k4me3_rrbs_seed_43,mixed,linear,-,mixed,sequence_ctcf_h3k4me3_rrbs_seed_43,2513,1618,895,0.3561,True,0.08745646153904452,0.07790525938970361,0.12255304212656334,0.11252488546770456
mixed_linear_sequence_ctcf_h3k4me3_rrbs_seed_44,mixed,linear,-,mixed,sequence_ctcf_h3k4me3_rrbs_seed_44,2513,1582,931,0.3705,True,0.0777760895500913,0.029739428630498832,0.12514178553965105,0.12963442956004456
mixed_linear_sequence_ctcf_h3k4me3_rrbs_seed_45,mixed,linear,-,mixed,sequence_ctcf_h3k4me3_rrbs_seed_45,2513,1587,926,0.3685,True,0.0925315838109948,0.06308385404275085,0.12400335041135925,0.11594545215871399
mixed_linear_sequence_ctcf_h3k4me3_seed_42,mixed,linear,-,mixed,sequence_ctcf_h3k4me3_seed_42,2513,1638,875,0.3482,True,0.08612684798618642,0.050062344649646984,0.12476152553772386,0.10916368341751703
mixed_linear_sequence_ctcf_h3k4me3_seed_43,mixed,linear,-,mixed,sequence_ctcf_h3k4me3_seed_43,2513,1618,895,0.3561,True,0.08775412103700275,0.07910964223095762,0.12230017315292976,0.11239826897231264
mixed_linear_sequence_ctcf_h3k4me3_seed_44,mixed,linear,-,mixed,sequence_ctcf_h3k4me3_seed_44,2513,1582,931,0.3705,True,0.08349136921821654,0.034828664726359926,0.12451820882924305,0.12129773737869576
mixed_linear_sequence_ctcf_h3k4me3_seed_45,mixed,linear,-,mixed,sequence_ctcf_h3k4me3_seed_45,2513,1587,926,0.3685,True,0.09558071246466626,0.06672484728537398,0.12371704569932349,0.1120519185915525
mixed_linear_sequence_ctcf_rrbs_seed_42,mixed,linear,-,mixed,sequence_ctcf_rrbs_seed_42,2513,1638,875,0.3482,True,0.08959847897442519,0.04733862033871172,0.12482939441380263,0.11799068491872156
mixed_linear_sequence_ctcf_rrbs_seed_43,mixed,linear,-,mixed,sequence_ctcf_rrbs_seed_43,2513,1618,895,0.3561,True,0.08686868998447317,0.08222343443157187,0.12217486014136957,0.11300471082731911
mixed_linear_sequence_ctcf_rrbs_seed_44,mixed,linear,-,mixed,sequence_ctcf_rrbs_seed_44,2513,1582,931,0.3705,True,0.08211104531110436,0.031801666797515615,0.12492095606704595,0.1269073908501036
mixed_linear_sequence_ctcf_rrbs_seed_45,mixed,linear,-,mixed,sequence_ctcf_rrbs_seed_45,2513,1587,926,0.3685,True,0.09128204654388505,0.06432676689725192,0.12385530676457987,0.11869416062529747
mixed_linear_sequence_ctcf_seed_42,mixed,linear,-,mixed,sequence_ctcf_seed_42,2513,1638,875,0.3482,True,0.0912116873079678,0.04859922980284781,0.12474058502141153,0.11045248680930886
mixed_linear_sequence_ctcf_seed_43,mixed,linear,-,mixed,sequence_ctcf_seed_43,2513,1618,895,0.3561,True,0.0872018388722049,0.08332098604687233,0.12189711504021535,0.1127428221144191
mixed_linear_sequence_ctcf_seed_44,mixed,linear,-,mixed,sequence_ctcf_seed_44,2513,1582,931,0.3705,True,0.08773828564911978,0.03691279706591677,0.12436175126153075,0.11853145821709776
mixed_linear_sequence_ctcf_seed_45,mixed,linear,-,mixed,sequence_ctcf_seed_45,2513,1587,926,0.3685,True,0.09427447522922794,0.06800030745523933,0.12355048432788182,0.11477059224181985
mixed_linear_sequence_dnase_h3k4me3_rrbs_seed_42,mixed,linear,-,mixed,sequence_dnase_h3k4me3_rrbs_seed_42,2513,1638,875,0.3482,True,-3.907833868231001e+17,-6.021475412937219e+17,3167172.414111596,0.12280666072461688
mixed_linear_sequence_dnase_h3k4me3_rrbs_seed_43,mixed,linear,-,mixed,sequence_dnase_h3k4me3_rrbs_seed_43,2513,1618,895,0.3561,True,0.08606439360958607,0.07880427281244495,0.12217512481311234,0.11663372711545039
mixed_linear_sequence_dnase_h3k4me3_rrbs_seed_44,mixed,linear,-,mixed,sequence_dnase_h3k4me3_rrbs_seed_44,2513,1582,931,0.3705,True,-2.048789166330552e+16,0.028954637023683283,0.125526422972156,-5.343367330272513e+16
mixed_linear_sequence_dnase_h3k4me3_rrbs_seed_45,mixed,linear,-,mixed,sequence_dnase_h3k4me3_rrbs_seed_45,2513,1587,926,0.3685,True,0.09016006970144352,0.05935558681815112,0.1242795884380353,0.11228365693698239
mixed_linear_sequence_dnase_h3k4me3_seed_42,mixed,linear,-,mixed,sequence_dnase_h3k4me3_seed_42,2513,1638,875,0.3482,True,-1.941470068279064e+18,-2.9915586675743954e+18,7059419.659564319,0.1155861782858092
mixed_linear_sequence_dnase_h3k4me3_seed_43,mixed,linear,-,mixed,sequence_dnase_h3k4me3_seed_43,2513,1618,895,0.3561,True,0.08641506643307695,0.07998945012915093,0.12195036864063297,0.11597444592481909
