motif_id,foreground_definition,background_definition,foreground_count,foreground_total,background_count,background_total,effect,enrichment,odds_ratio,p_value,FDR,fdr_family,status,reason
motif_cnn73_hela_sequence_cnn_ig_123,efficacy >= q0.67,all_eligible_sequences,382,5528,1445,16749,-0.017171057753280566,0.8009702101663002,0.7861957485035577,0.9999818685649463,0.9999999981280304,motif_enrichment,ok,
motif_cnn73_hela_all_cnn_ig_124,efficacy >= q0.67,all_eligible_sequences,382,5528,1445,16749,-0.017171057753280566,0.8009702101663002,0.7861957485035577,0.9999818685649463,0.9999999981280304,motif_enrichment,ok,
motif_cnn73_hela_sequence_cnn_ig_125,efficacy >= q0.67,all_eligible_sequences,382,5528,1445,16749,-0.017171057753280566,0.8009702101663002,0.7861957485035577,0.9999818685649463,0.9999999981280304,motif_enrichment,ok,
motif_cnn33_hct116_sequence_cnn_ig_126,efficacy >= q0.67,all_eligible_sequences,1156,5528,3563,16749,-0.0036118967380734113,0.9830211455329801,0.9785317686427984,0.7216160884684157,0.9999999981280304,motif_enrichment,ok,
motif_cnn33_hct116_all_cnn_ig_127,efficacy >= q0.67,all_eligible_sequences,1156,5528,3563,16749,-0.0036118967380734113,0.9830211455329801,0.9785317686427984,0.7216160884684157,0.9999999981280304,motif_enrichment,ok,
motif_cnn33_hct116_sequence_cnn_ig_128,efficacy >= q0.67,all_eligible_sequences,1156,5528,3563,16749,-0.0036118967380734113,0.9830211455329801,0.9785317686427984,0.7216160884684157,0.9999999981280304,motif_enrichment,ok,
motif_cnn53_hct116_sequence_cnn_ig_129,efficacy >= q0.67,all_eligible_sequences,1156,5528,3563,16749,-0.0036118967380734113,0.9830211455329801,0.9785317686427984,0.7216160884684157,0.9999999981280304,motif_enrichment,ok,
motif_cnn73_hct116_all_cnn_ig_130,efficacy >= q0.67,all_eligible_sequences,1156,5528,3563,16749,-0.0036118967380734113,0.9830211455329801,0.9785317686427984,0.7216160884684157,0.9999999981280304,motif_enrichment,ok,
motif_cnn73_hct116_sequence_cnn_ig_131,efficacy >= q0.67,all_eligible_sequences,1156,5528,3563,16749,-0.0036118967380734113,0.9830211455329801,0.9785317686427984,0.7216160884684157,0.9999999981280304,motif_enrichment,ok,
motif_cnn73_hct116_all_cnn_ig_132,efficacy >= q0.67,all_eligible_sequences,1156,5528,3563,16749,-0.0036118967380734113,0.9830211455329801,0.9785317686427984,0.7216160884684157,0.9999999981280304,motif_enrichment,ok,
motif_cnn73_hct116_sequence_cnn_ig_133,efficacy >= q0.67,all_eligible_sequences,1156,5528,3563,16749,-0.0036118967380734113,0.9830211455329801,0.9785317686427984,0.7216160884684157,0.9999999981280304,motif_enrichment,ok,
motif_cnn33_hela_all_cnn_ig_134,efficacy >= q0.67,all_eligible_sequences,948,5528,2789,16749,0.004973189318860344,1.0298658830769423,1.036047729617759,0.2010127514868136,0.46595181970088245,motif_enrichment,ok,
motif_cnn53_hela_all_cnn_ig_135,efficacy >= q0.67,all_eligible_sequences,900,5528,2553,16749,0.010380514757819953,1.0681015439399633,1.0813451458297574,0.034221384081866424,0.20595621979545298,motif_enrichment,ok,
motif_cnn33_hct116_sequence_cnn_ig_136,efficacy >= q0.67,all_eligible_sequences,1340,5528,3756,16749,0.018150121323959184,1.0809362039550032,1.1068326971020197,0.0029209226284590056,0.03090524587530819,motif_enrichment,ok,
motif_cnn73_hct116_sequence_cnn_ism_137,efficacy >= q0.67,all_eligible_sequences,1192,5528,4150,16749,-0.03214646419480818,0.8702599689641344,0.8345934290668208,0.9999995461087219,0.9999999981280304,motif_enrichment,ok,
motif_cnn33_hct116_sequence_cnn_ig_138,efficacy >= q0.67,all_eligible_sequences,992,5528,2863,16749,0.008514494115422933,1.0498111288645542,1.0607045679813174,0.0766084731168302,0.2590472080651578,motif_enrichment,ok,
motif_cnn33_hct116_all_cnn_ig_139,efficacy >= q0.67,all_eligible_sequences,992,5528,2863,16749,0.008514494115422933,1.0498111288645542,1.0607045679813174,0.0766084731168302,0.2590472080651578,motif_enrichment,ok,
motif_cnn33_hct116_sequence_cnn_ig_140,efficacy >= q0.67,all_eligible_sequences,992,5528,2863,16749,0.008514494115422933,1.0498111288645542,1.0607045679813174,0.0766084731168302,0.2590472080651578,motif_enrichment,ok,
motif_cnn53_hct116_sequence_cnn_ig_141,efficacy >= q0.67,all_eligible_sequences,992,5528,2863,16749,0.008514494115422933,1.0498111288645542,1.0607045679813174,0.0766084731168302,0.2590472080651578,motif_enrichment,ok,
motif_cnn53_hct116_all_cnn_ig_142,efficacy >= q0.67,all_eligible_sequences,992,5528,2863,16749,0.008514494115422933,1.0498111288645542,1.0607045679813174,0.0766084731168302,0.2590472080651578,motif_enrichment,ok,
motif_cnn73_hct116_all_cnn_ig_143,efficacy >= q0.67,all_eligible_sequences,992,5528,2863,16749,0.008514494115422933,1.0498111288645542,1.0607045679813174,0.0766084731168302,0.2590472080651578,motif_enrichment,ok,
motif_cnn73_hct116_sequence_cnn_ig_144,efficacy >= q0.67,all_eligible_sequences,992,5528,2863,16749,0.008514494115422933,1.0498111288645542,1.0607045679813174,0.0766084731168302,0.2590472080651578,motif_enrichment,ok,
motif_cnn73_hct116_all_cnn_ig_145,efficacy >= q0.67,all_eligible_sequences,992,5528,2863,16749,0.008514494115422933,1.0498111288645542,1.0607045679813174,0.0766084731168302,0.2590472080651578,motif_enrichment,ok,
motif_cnn73_hct116_sequence_cnn_ig_146,efficacy >= q0.67,all_eligible_sequences,992,5528,2863,16749,0.008514494115422933,1.0498111288645542,1.0607045679813174,0.0766084731168302,0.2590472080651578,motif_enrichment,ok,
motif_cnn33_hela_sequence_cnn_ig_147,efficacy >= q0.67,all_eligible_sequences,422,5528,945,16749,0.01991736077035594,1.3530115085107848,1.3821871561001995,9.79551697019818e-08,3.212929566225003e-05,motif_enrichment,ok,
motif_cnn53_hct116_all_cnn_ig_148,efficacy >= q0.67,all_eligible_sequences,1156,5528,3563,16749,-0.0036118967380734113,0.9830211455329801,0.9785317686427984,0.7216160884684157,0.9999999981280304,motif_enrichment,ok,
motif_cnn53_hct116_all_cnn_ig_149,efficacy >= q0.67,all_eligible_sequences,1156,5528,3563,16749,-0.0036118967380734113,0.9830211455329801,0.9785317686427984,0.7216160884684157,0.9999999981280304,motif_enrichment,ok,
motif_cnn33_hela_all_cnn_ig_150,efficacy >= q0.67,all_eligible_sequences,948,5528,2789,16749,0.004973189318860344,1.0298658830769423,1.036047729617759,0.2010127514868136,0.46595181970088245,motif_enrichment,ok,
motif_cnn33_hela_sequence_cnn_ism_151,efficacy >= q0.67,all_eligible_sequences,714,5528,2321,16749,-0.009414800581221405,0.9320601055860072,0.9219834365765369,0.9639326442435359,0.9999999981280304,motif_enrichment,ok,
motif_cnn53_hct116_sequence_cnn_ig_152,efficacy >= q0.67,all_eligible_sequences,1156,5528,3563,16749,-0.0036118967380734113,0.9830211455329801,0.9785317686427984,0.7216160884684157,0.9999999981280304,motif_enrichment,ok,
motif_cnn33_hct116_all_cnn_ism_153,efficacy >= q0.67,all_eligible_sequences,992,5528,2863,16749,0.008514494115422933,1.0498111288645542,1.0607045679813174,0.0766084731168302,0.2590472080651578,motif_enrichment,ok,
motif_cnn53_hct116_all_cnn_ig_154,efficacy >= q0.67,all_eligible_sequences,992,5528,2863,16749,0.008514494115422933,1.0498111288645542,1.0607045679813174,0.0766084731168302,0.2590472080651578,motif_enrichment,ok,
motif_cnn53_hct116_all_cnn_ig_155,efficacy >= q0.67,all_eligible_sequences,1340,5528,3756,16749,0.018150121323959184,1.0809362039550032,1.1068326971020197,0.0029209226284590056,0.03090524587530819,motif_enrichment,ok,
motif_cnn53_hct116_sequence_cnn_ism_156,efficacy >= q0.67,all_eligible_sequences,1192,5528,4150,16749,-0.03214646419480818,0.8702599689641344,0.8345934290668208,0.9999995461087219,0.9999999981280304,motif_enrichment,ok,
motif_cnn73_hela_sequence_cnn_ism_157,efficacy >= q0.67,all_eligible_sequences,382,5528,1445,16749,-0.017171057753280566,0.8009702101663002,0.7861957485035577,0.9999818685649463,0.9999999981280304,motif_enrichment,ok,
motif_cnn33_hela_sequence_cnn_ism_158,efficacy >= q0.67,all_eligible_sequences,382,5528,1445,16749,-0.017171057753280566,0.8009702101663002,0.7861957485035577,0.9999818685649463,0.9999999981280304,motif_enrichment,ok,
motif_cnn33_hela_all_cnn_ism_159,efficacy >= q0.67,all_eligible_sequences,446,5528,1291,16749,0.003600945050697024,1.0467174505454102,1.0508174078345194,0.20098323313506192,0.46595181970088245,motif_enrichment,ok,
motif_cnn33_hela_all_cnn_ism_160,efficacy >= q0.67,all_eligible_sequences,328,5528,1259,16749,-0.015834368667408186,0.7893488158773473,0.77606158734038,0.9999765334306173,0.9999999981280304,motif_enrichment,ok,
motif_cnn33_hela_sequence_cnn_ig_161,efficacy >= q0.67,all_eligible_sequences,328,5528,1259,16749,-0.015834368667408186,0.7893488158773473,0.77606158734038,0.9999765334306173,0.9999999981280304,motif_enrichment,ok,
motif_cnn33_hela_sequence_cnn_ig_162,efficacy >= q0.67,all_eligible_sequences,714,5528,2050,16749,0.0067652698707458825,1.055273904909816,1.0634719871918288,0.09723071739637468,0.30229076119441606,motif_enrichment,ok,
motif_cnn53_hela_all_cnn_ig_163,efficacy >= q0.67,all_eligible_sequences,714,5528,2050,16749,0.0067652698707458825,1.055273904909816,1.0634719871918288,0.09723071739637468,0.30229076119441606,motif_enrichment,ok,
motif_cnn33_hct116_all_cnn_ig_164,efficacy >= q0.67,all_eligible_sequences,948,5528,2789,16749,0.004973189318860344,1.0298658830769423,1.036047729617759,0.2010127514868136,0.46595181970088245,motif_enrichment,ok,
motif_cnn53_hct116_all_cnn_ig_165,efficacy >= q0.67,all_eligible_sequences,948,5528,2789,16749,0.004973189318860344,1.0298658830769423,1.036047729617759,0.2010127514868136,0.46595181970088245,motif_enrichment,ok,
motif_cnn53_hct116_sequence_cnn_ig_166,efficacy >= q0.67,all_eligible_sequences,948,5528,2789,16749,0.004973189318860344,1.0298658830769423,1.036047729617759,0.2010127514868136,0.46595181970088245,motif_enrichment,ok,
motif_cnn53_hct116_sequence_cnn_ig_167,efficacy >= q0.67,all_eligible_sequences,948,5528,2789,16749,0.004973189318860344,1.0298658830769423,1.036047729617759,0.2010127514868136,0.46595181970088245,motif_enrichment,ok,
motif_cnn73_hct116_all_cnn_ig_168,efficacy >= q0.67,all_eligible_sequences,948,5528,2789,16749,0.004973189318860344,1.0298658830769423,1.036047729617759,0.2010127514868136,0.46595181970088245,motif_enrichment,ok,
motif_cnn73_hct116_sequence_cnn_ig_169,efficacy >= q0.67,all_eligible_sequences,948,5528,2789,16749,0.004973189318860344,1.0298658830769423,1.036047729617759,0.2010127514868136,0.46595181970088245,motif_enrichment,ok,
motif_cnn73_hct116_all_cnn_ig_170,efficacy >= q0.67,all_eligible_sequences,948,5528,2789,16749,0.004973189318860344,1.0298658830769423,1.036047729617759,0.2010127514868136,0.46595181970088245,motif_enrichment,ok,
motif_cnn73_hct116_sequence_cnn_ig_171,efficacy >= q0.67,all_eligible_sequences,948,5528,2789,16749,0.004973189318860344,1.0298658830769423,1.036047729617759,0.2010127514868136,0.46595181970088245,motif_enrichment,ok,
motif_cnn53_hct116_sequence_cnn_ism_172,efficacy >= q0.67,all_eligible_sequences,1340,5528,3756,16749,0.018150121323959184,1.0809362039550032,1.1068326971020197,0.0029209226284590056,0.03090524587530819,motif_enrichment,ok,
motif_cnn33_hela_sequence_cnn_ism_173,efficacy >= q0.67,all_eligible_sequences,623,5528,1904,16749,-0.000979441587501309,0.991384103388099,0.9902897703423877,0.5872761161887599,0.9999999981280304,motif_enrichment,ok,
motif_cnn33_hela_sequence_cnn_ig_174,efficacy >= q0.67,all_eligible_sequences,361,5528,1315,16749,-0.013208242598495415,0.8317681708880611,0.8200144084902654,0.9995186014131595,0.9999999981280304,motif_enrichment,ok,
motif_cnn33_hela_all_cnn_ig_175,efficacy >= q0.67,all_eligible_sequences,714,5528,2050,16749,0.0067652698707458825,1.055273904909816,1.0634719871918288,0.09723071739637468,0.30229076119441606,motif_enrichment,ok,
motif_cnn33_hct116_sequence_cnn_ig_176,efficacy >= q0.67,all_eligible_sequences,1340,5528,3756,16749,0.018150121323959184,1.0809362039550032,1.1068326971020197,0.0029209226284590056,0.03090524587530819,motif_enrichment,ok,
motif_cnn53_hct116_sequence_cnn_ism_177,efficacy >= q0.67,all_eligible_sequences,1406,5528,4561,16749,-0.01797323105191756,0.9339983234184243,0.911485378907581,0.9958846218844343,0.9999999981280304,motif_enrichment,ok,
motif_cnn73_hela_sequence_cnn_ism_178,efficacy >= q0.67,all_eligible_sequences,793,5528,2754,16749,-0.020976207491576276,0.8724290126084201,0.8510639032099993,0.9999116466016404,0.9999999981280304,motif_enrichment,ok,
motif_cnn33_hct116_all_cnn_ig_179,efficacy >= q0.67,all_eligible_sequences,1156,5528,3563,16749,-0.0036118967380734113,0.9830211455329801,0.9785317686427984,0.7216160884684157,0.9999999981280304,motif_enrichment,ok,
motif_cnn53_hela_sequence_cnn_ig_180,efficacy >= q0.67,all_eligible_sequences,714,5528,2050,16749,0.0067652698707458825,1.055273904909816,1.0634719871918288,0.09723071739637468,0.30229076119441606,motif_enrichment,ok,
motif_cnn33_hela_all_cnn_ig_181,efficacy >= q0.67,all_eligible_sequences,714,5528,2050,16749,0.0067652698707458825,1.055273904909816,1.0634719871918288,0.09723071739637468,0.30229076119441606,motif_enrichment,ok,
motif_cnn73_hela_sequence_cnn_ism_182,efficacy >= q0.67,all_eligible_sequences,390,5528,1305,16749,-0.007365171767820089,0.9054718299316332,0.89829666715883,0.966388835797844,0.9999999981280304,motif_enrichment,ok,
motif_cnn73_hela_sequence_cnn_ism_183,efficacy >= q0.67,all_eligible_sequences,714,5528,2321,16749,-0.009414800581221405,0.9320601055860072,0.9219834365765369,0.9639326442435359,0.9999999981280304,motif_enrichment,ok,
motif_cnn33_hct116_all_cnn_ism_184,efficacy >= q0.67,all_eligible_sequences,948,5528,2789,16749,0.004973189318860344,1.0298658830769423,1.036047729617759,0.2010127514868136,0.46595181970088245,motif_enrichment,ok,
motif_cnn53_hct116_all_cnn_ig_185,efficacy >= q0.67,all_eligible_sequences,948,5528,2789,16749,0.004973189318860344,1.0298658830769423,1.036047729617759,0.2010127514868136,0.46595181970088245,motif_enrichment,ok,
motif_cnn73_hct116_sequence_cnn_ism_186,efficacy >= q0.67,all_eligible_sequences,1406,5528,4561,16749,-0.01797323105191756,0.9339983234184243,0.911485378907581,0.9958846218844343,0.9999999981280304,motif_enrichment,ok,
motif_cnn53_hct116_sequence_cnn_ig_187,efficacy >= q0.67,all_eligible_sequences,992,5528,2863,16749,0.008514494115422933,1.0498111288645542,1.0607045679813174,0.0766084731168302,0.2590472080651578,motif_enrichment,ok,
motif_cnn73_hct116_sequence_cnn_ism_188,efficacy >= q0.67,all_eligible_sequences,1340,5528,3756,16749,0.018150121323959184,1.0809362039550032,1.1068326971020197,0.0029209226284590056,0.03090524587530819,motif_enrichment,ok,
motif_cnn33_hct116_sequence_cnn_ig_189,efficacy >= q0.67,all_eligible_sequences,948,5528,2789,16749,0.004973189318860344,1.0298658830769423,1.036047729617759,0.2010127514868136,0.46595181970088245,motif_enrichment,ok,
motif_cnn33_hela_sequence_cnn_ism_190,efficacy >= q0.67,all_eligible_sequences,284,5528,997,16749,-0.008151122744524827,0.863066043281799,0.8556500929179606,0.9896377913189666,0.9999999981280304,motif_enrichment,ok,
motif_cnn33_hct116_all_cnn_ig_191,efficacy >= q0.67,all_eligible_sequences,900,5528,2553,16749,0.010380514757819953,1.0681015439399633,1.0813451458297574,0.034221384081866424,0.20595621979545298,motif_enrichment,ok,
motif_cnn53_hct116_sequence_cnn_ig_192,efficacy >= q0.67,all_eligible_sequences,900,5528,2553,16749,0.010380514757819953,1.0681015439399633,1.0813451458297574,0.034221384081866424,0.20595621979545298,motif_enrichment,ok,
motif_cnn73_hct116_all_cnn_ig_193,efficacy >= q0.67,all_eligible_sequences,900,5528,2553,16749,0.010380514757819953,1.0681015439399633,1.0813451458297574,0.034221384081866424,0.20595621979545298,motif_enrichment,ok,
motif_cnn73_hct116_sequence_cnn_ig_194,efficacy >= q0.67,all_eligible_sequences,900,5528,2553,16749,0.010380514757819953,1.0681015439399633,1.0813451458297574,0.034221384081866424,0.20595621979545298,motif_enrichment,ok,
motif_cnn73_hct116_all_cnn_ig_195,efficacy >= q0.67,all_eligible_sequences,900,5528,2553,16749,0.010380514757819953,1.0681015439399633,1.0813451458297574,0.034221384081866424,0.20595621979545298,motif_enrichment,ok,
motif_cnn73_hct116_sequence_cnn_ig_196,efficacy >= q0.67,all_eligible_sequences,900,5528,2553,16749,0.010380514757819953,1.0681015439399633,1.0813451458297574,0.034221384081866424,0.20595621979545298,motif_enrichment,ok,
motif_cnn53_hct116_sequence_cnn_ism_197,efficacy >= q0.67,all_eligible_sequences,1156,5528,3563,16749,-0.0036118967380734113,0.9830211455329801,0.9785317686427984,0.7216160884684157,0.9999999981280304,motif_enrichment,ok,
motif_cnn33_hela_all_cnn_ig_198,efficacy >= q0.67,all_eligible_sequences,446,5528,1291,16749,0.003600945050697024,1.0467174505454102,1.0508174078345194,0.20098323313506192,0.46595181970088245,motif_enrichment,ok,
motif_cnn33_hela_sequence_cnn_ism_199,efficacy >= q0.67,all_eligible_sequences,667,5528,1849,16749,0.01026381556442578,1.0929738490473593,1.1057312152918746,0.019890558553158143,0.1631025801358968,motif_enrichment,ok,
motif_cnn33_hela_sequence_cnn_ism_200,efficacy >= q0.67,all_eligible_sequences,365,5528,956,16749,0.008949461872532032,1.1567934486433462,1.1678780135774585,0.00846908173840288,0.08051764667235202,motif_enrichment,ok,
motif_cnn53_hct116_all_cnn_ig_201,efficacy >= q0.67,all_eligible_sequences,900,5528,2553,16749,0.010380514757819953,1.0681015439399633,1.0813451458297574,0.034221384081866424,0.20595621979545298,motif_enrichment,ok,
motif_cnn53_hct116_all_cnn_ig_202,efficacy >= q0.67,all_eligible_sequences,900,5528,2553,16749,0.010380514757819953,1.0681015439399633,1.0813451458297574,0.034221384081866424,0.20595621979545298,motif_enrichment,ok,
motif_cnn73_hela_sequence_cnn_ism_203,efficacy >= q0.67,all_eligible_sequences,900,5528,2553,16749,0.010380514757819953,1.0681015439399633,1.0813451458297574,0.034221384081866424,0.20595621979545298,motif_enrichment,ok,
motif_cnn33_hek293t_all_cnn_ig_204,efficacy >= q0.67,all_eligible_sequences,1192,5528,4150,16749,-0.03214646419480818,0.8702599689641344,0.8345934290668208,0.9999995461087219,0.9999999981280304,motif_enrichment,ok,
motif_cnn33_hek293t_sequence_cnn_ig_205,efficacy >= q0.67,all_eligible_sequences,1192,5528,4150,16749,-0.03214646419480818,0.8702599689641344,0.8345934290668208,0.9999995461087219,0.9999999981280304,motif_enrichment,ok,
motif_cnn33_hela_sequence_cnn_ism_206,efficacy >= q0.67,all_eligible_sequences,527,5528,1597,16749,-1.6125117606430317e-05,0.9998308831591797,0.9998130618084273,0.5105147138222856,0.9999999981280304,motif_enrichment,ok,
motif_cnn33_hek293t_all_cnn_ig_207,efficacy >= q0.67,all_eligible_sequences,1192,5528,4150,16749,-0.03214646419480818,0.8702599689641344,0.8345934290668208,0.9999995461087219,0.9999999981280304,motif_enrichment,ok,
motif_cnn33_hek293t_sequence_cnn_ig_208,efficacy >= q0.67,all_eligible_sequences,1192,5528,4150,16749,-0.03214646419480818,0.8702599689641344,0.8345934290668208,0.9999995461087219,0.9999999981280304,motif_enrichment,ok,
motif_cnn53_hek293t_sequence_cnn_ig_209,efficacy >= q0.67,all_eligible_sequences,1192,5528,4150,16749,-0.03214646419480818,0.8702599689641344,0.8345934290668208,0.9999995461087219,0.9999999981280304,motif_enrichment,ok,
motif_cnn53_hek293t_all_cnn_ig_210,efficacy >= q0.67,all_eligible_sequences,1192,5528,4150,16749,-0.03214646419480818,0.8702599689641344,0.8345934290668208,0.9999995461087219,0.9999999981280304,motif_enrichment,ok,
motif_cnn73_hek293t_all_cnn_ig_211,efficacy >= q0.67,all_eligible_sequences,1192,5528,4150,16749,-0.03214646419480818,0.8702599689641344,0.8345934290668208,0.9999995461087219,0.9999999981280304,motif_enrichment,ok,
motif_cnn73_hek293t_sequence_cnn_ig_212,efficacy >= q0.67,all_eligible_sequences,1192,5528,4150,16749,-0.03214646419480818,0.8702599689641344,0.8345934290668208,0.9999995461087219,0.9999999981280304,motif_enrichment,ok,
motif_cnn73_hek293t_all_cnn_ig_213,efficacy >= q0.67,all_eligible_sequences,1192,5528,4150,16749,-0.03214646419480818,0.8702599689641344,0.8345934290668208,0.9999995461087219,0.9999999981280304,motif_enrichment,ok,
motif_cnn73_hek293t_sequence_cnn_ig_214,efficacy >= q0.67,all_eligible_sequences,1192,5528,4150,16749,-0.03214646419480818,0.8702599689641344,0.8345934290668208,0.9999995461087219,0.9999999981280304,motif_enrichment,ok,
motif_cnn53_hct116_sequence_cnn_ism_215,efficacy >= q0.67,all_eligible_sequences,948,5528,2789,16749,0.004973189318860344,1.0298658830769423,1.036047729617759,0.2010127514868136,0.46595181970088245,motif_enrichment,ok,
motif_cnn53_hek293t_all_cnn_ig_216,efficacy >= q0.67,all_eligible_sequences,1192,5528,4150,16749,-0.03214646419480818,0.8702599689641344,0.8345934290668208,0.9999995461087219,0.9999999981280304,motif_enrichment,ok,
motif_cnn33_hela_all_cnn_ig_217,efficacy >= q0.67,all_eligible_sequences,900,5528,2553,16749,0.010380514757819953,1.0681015439399633,1.0813451458297574,0.034221384081866424,0.20595621979545298,motif_enrichment,ok,
motif_cnn53_hct116_sequence_cnn_ig_218,efficacy >= q0.67,all_eligible_sequences,900,5528,2553,16749,0.010380514757819953,1.0681015439399633,1.0813451458297574,0.034221384081866424,0.20595621979545298,motif_enrichment,ok,
motif_cnn33_hct116_all_cnn_ig_219,efficacy >= q0.67,all_eligible_sequences,992,5528,2863,16749,0.008514494115422933,1.0498111288645542,1.0607045679813174,0.0766084731168302,0.2590472080651578,motif_enrichment,ok,
motif_cnn53_hela_all_cnn_ism_220,efficacy >= q0.67,all_eligible_sequences,523,5528,1795,16749,-0.012561315408682841,0.8827913806239394,0.8705436068110163,0.9965291823458575,0.9999999981280304,motif_enrichment,ok,
motif_cnn73_hct116_sequence_cnn_ism_221,efficacy >= q0.67,all_eligible_sequences,1156,5528,3563,16749,-0.0036118967380734113,0.9830211455329801,0.9785317686427984,0.7216160884684157,0.9999999981280304,motif_enrichment,ok,
motif_cnn33_hct116_sequence_cnn_ig_222,efficacy >= q0.67,all_eligible_sequences,948,5528,2789,16749,0.004973189318860344,1.0298658830769423,1.036047729617759,0.2010127514868136,0.46595181970088245,motif_enrichment,ok,
motif_cnn33_hct116_sequence_cnn_ig_223,efficacy >= q0.67,all_eligible_sequences,382,5528,1445,16749,-0.017171057753280566,0.8009702101663002,0.7861957485035577,0.9999818685649463,0.9999999981280304,motif_enrichment,ok,
motif_cnn33_hek293t_all_cnn_ig_224,efficacy >= q0.67,all_eligible_sequences,1406,5528,4561,16749,-0.01797323105191756,0.9339983234184243,0.911485378907581,0.9958846218844343,0.9999999981280304,motif_enrichment,ok,
motif_cnn33_hek293t_sequence_cnn_ig_225,efficacy >= q0.67,all_eligible_sequences,1406,5528,4561,16749,-0.01797323105191756,0.9339983234184243,0.911485378907581,0.9958846218844343,0.9999999981280304,motif_enrichment,ok,
motif_cnn33_hct116_all_cnn_ig_226,efficacy >= q0.67,all_eligible_sequences,382,5528,1445,16749,-0.017171057753280566,0.8009702101663002,0.7861957485035577,0.9999818685649463,0.9999999981280304,motif_enrichment,ok,
motif_cnn33_hek293t_all_cnn_ig_227,efficacy >= q0.67,all_eligible_sequences,1406,5528,4561,16749,-0.01797323105191756,0.9339983234184243,0.911485378907581,0.9958846218844343,0.9999999981280304,motif_enrichment,ok,
motif_cnn33_hek293t_sequence_cnn_ig_228,efficacy >= q0.67,all_eligible_sequences,1406,5528,4561,16749,-0.01797323105191756,0.9339983234184243,0.911485378907581,0.9958846218844343,0.9999999981280304,motif_enrichment,ok,
motif_cnn53_hct116_sequence_cnn_ig_229,efficacy >= q0.67,all_eligible_sequences,382,5528,1445,16749,-0.017171057753280566,0.8009702101663002,0.7861957485035577,0.9999818685649463,0.9999999981280304,motif_enrichment,ok,
motif_cnn53_hek293t_sequence_cnn_ig_230,efficacy >= q0.67,all_eligible_sequences,1406,5528,4561,16749,-0.01797323105191756,0.9339983234184243,0.911485378907581,0.9958846218844343,0.9999999981280304,motif_enrichment,ok,
motif_cnn53_hek293t_all_cnn_ig_231,efficacy >= q0.67,all_eligible_sequences,1406,5528,4561,16749,-0.01797323105191756,0.9339983234184243,0.911485378907581,0.9958846218844343,0.9999999981280304,motif_enrichment,ok,
motif_cnn73_hct116_sequence_cnn_ig_232,efficacy >= q0.67,all_eligible_sequences,382,5528,1445,16749,-0.017171057753280566,0.8009702101663002,0.7861957485035577,0.9999818685649463,0.9999999981280304,motif_enrichment,ok,
motif_cnn73_hek293t_all_cnn_ig_233,efficacy >= q0.67,all_eligible_sequences,1406,5528,4561,16749,-0.01797323105191756,0.9339983234184243,0.911485378907581,0.9958846218844343,0.9999999981280304,motif_enrichment,ok,
motif_cnn73_hek293t_sequence_cnn_ig_234,efficacy >= q0.67,all_eligible_sequences,1406,5528,4561,16749,-0.01797323105191756,0.9339983234184243,0.911485378907581,0.9958846218844343,0.9999999981280304,motif_enrichment,ok,
motif_cnn73_hek293t_all_cnn_ig_235,efficacy >= q0.67,all_eligible_sequences,1406,5528,4561,16749,-0.01797323105191756,0.9339983234184243,0.911485378907581,0.9958846218844343,0.9999999981280304,motif_enrichment,ok,
motif_cnn73_hek293t_sequence_cnn_ig_236,efficacy >= q0.67,all_eligible_sequences,1406,5528,4561,16749,-0.01797323105191756,0.9339983234184243,0.911485378907581,0.9958846218844343,0.9999999981280304,motif_enrichment,ok,
motif_cnn33_hek293t_sequence_cnn_ism_237,efficacy >= q0.67,all_eligible_sequences,1406,5528,4561,16749,-0.01797323105191756,0.9339983234184243,0.911485378907581,0.9958846218844343,0.9999999981280304,motif_enrichment,ok,
motif_cnn53_hek293t_all_cnn_ig_238,efficacy >= q0.67,all_eligible_sequences,1406,5528,4561,16749,-0.01797323105191756,0.9339983234184243,0.911485378907581,0.9958846218844343,0.9999999981280304,motif_enrichment,ok,
motif_cnn53_hct116_all_cnn_ig_239,efficacy >= q0.67,all_eligible_sequences,802,5528,2281,16749,0.00889235973134972,1.0652951044017434,1.0763756532231985,0.0512066236046428,0.2469966550341594,motif_enrichment,ok,
motif_cnn53_hct116_sequence_cnn_ig_240,efficacy >= q0.67,all_eligible_sequences,802,5528,2281,16749,0.00889235973134972,1.0652951044017434,1.0763756532231985,0.0512066236046428,0.2469966550341594,motif_enrichment,ok,
motif_cnn73_hct116_all_cnn_ig_241,efficacy >= q0.67,all_eligible_sequences,802,5528,2281,16749,0.00889235973134972,1.0652951044017434,1.0763756532231985,0.0512066236046428,0.2469966550341594,motif_enrichment,ok,
motif_cnn73_hct116_sequence_cnn_ig_242,efficacy >= q0.67,all_eligible_sequences,802,5528,2281,16749,0.00889235973134972,1.0652951044017434,1.0763756532231985,0.0512066236046428,0.2469966550341594,motif_enrichment,ok,
motif_cnn53_hct116_sequence_cnn_ism_243,efficacy >= q0.67,all_eligible_sequences,992,5528,2863,16749,0.008514494115422933,1.0498111288645542,1.0607045679813174,0.0766084731168302,0.2590472080651578,motif_enrichment,ok,
motif_cnn73_hct116_sequence_cnn_ism_244,efficacy >= q0.67,all_eligible_sequences,948,5528,2789,16749,0.004973189318860344,1.0298658830769423,1.036047729617759,0.2010127514868136,0.46595181970088245,motif_enrichment,ok,
