split_type,cell_line,model,random_seed,parent_combination,child_combination,added_environment,metric,estimate,ci_low,ci_high,excludes_zero,n_bootstrap,seed,alpha,n_samples,status,reason
all,hela,cnn(7|3),42,sequence_dnase,sequence_ctcf_dnase,ctcf,R2,-0.018382486691726374,-0.023054976016283035,-0.013445365242660046,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_dnase,sequence_ctcf_dnase,ctcf,MAE,-0.0010961831243056497,-0.0015421618008986115,-0.0006805237499065697,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_dnase,sequence_ctcf_dnase,ctcf,RMSE,0.0016550101936672612,0.0012024774914607406,0.002083939965814352,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_dnase,sequence_dnase_h3k4me3,h3k4me3,R2,-0.02070762662562653,-0.025507351383566856,-0.01563127338886261,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_dnase,sequence_dnase_h3k4me3,h3k4me3,MAE,-0.0011720988063202153,-0.0016336679691448808,-0.00075406429823488,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_dnase,sequence_dnase_h3k4me3,h3k4me3,RMSE,0.001863293105733077,0.0014041978865861893,0.0023048347793519497,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_dnase,sequence_dnase_rrbs,rrbs,R2,0.0006759410173768909,-0.0030514211393892765,0.0045909881591796875,False,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_dnase,sequence_dnase_rrbs,rrbs,MAE,0.00149743403036659,0.0011229068040847778,0.0018296856433153152,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_dnase,sequence_dnase_rrbs,rrbs,RMSE,-6.114118131167467e-05,-0.00041640253039076924,0.0002764035016298294,False,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,R2,-0.005572215106772971,-0.008502602577209473,-0.0025993050076067448,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,MAE,-0.00013600480804837334,-0.0004081580846104771,0.0001275420218007639,False,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,RMSE,0.0005002743333792914,0.0002322498767171055,0.0007616147631779313,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,R2,-0.008578541052561173,-0.011947328224778175,-0.004938947968184948,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,MAE,-4.310349956793136e-05,-0.00035878532798960805,0.0002492044004611671,False,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,RMSE,0.0007696214111317656,0.0004426605883054435,0.0010691859060898423,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,R2,-0.009142558758686636,-0.012962833046913147,-0.005129543133080006,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,MAE,0.00026380273423032286,-0.0001161504551419057,0.0006052490207366645,False,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,RMSE,0.0008201100605460254,0.00045852811308577657,0.001156223937869072,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_rrbs,sequence_ctcf_rrbs,ctcf,R2,-0.015596953058494512,-0.024920755997300148,-0.006410765461623669,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_rrbs,sequence_ctcf_rrbs,ctcf,MAE,0.0033639629243303326,0.002547441516071558,0.0041521028615534306,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_rrbs,sequence_ctcf_rrbs,ctcf,RMSE,0.0014001345719034386,0.0005777992191724479,0.0022141090594232082,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_rrbs,sequence_dnase_rrbs,dnase,R2,0.008043944234062739,0.0037571669090539217,0.01258905790746212,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_rrbs,sequence_dnase_rrbs,dnase,MAE,0.0013818517170719469,0.0009776182705536485,0.0017528425669297576,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_rrbs,sequence_dnase_rrbs,dnase,RMSE,-0.0007262843808933106,-0.0011402241652831435,-0.000333411997416988,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,R2,-0.013903641115066145,-0.01853995956480503,-0.00902659259736538,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,MAE,-0.0009807748858166043,-0.0014244888443499804,-0.0005672682309523225,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,RMSE,0.001248638555565701,0.0008030187455005944,0.001673195161856711,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,R2,0.009060907041727129,0.0033281713258475065,0.015284490771591663,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,MAE,0.001433963278607564,0.0009083840996026993,0.001957555068656802,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,RMSE,-0.000813911715251775,-0.001375420019030571,-0.00029717496363446116,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,R2,0.014742475928856802,0.009468799456954002,0.020535999909043312,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,MAE,0.0014715025256141212,0.0009616028401069343,0.0019693791400641203,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,RMSE,-0.001326108733453485,-0.0018518262077122927,-0.0008442841353826225,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,dnase,R2,0.008379721029839082,0.0027744292747229338,0.014318898320198059,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,dnase,MAE,0.0016027802691025717,0.001096220687031746,0.0021184757351875305,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,dnase,RMSE,-0.0007528475495651166,-0.0012924782931804657,-0.0002474147768225521,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,rrbs,R2,0.033507950825293675,0.027383441105484962,0.039419516921043396,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,rrbs,MAE,0.0017935490692507217,0.0012315806234255433,0.002364375162869692,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,rrbs,RMSE,-0.0030290913942682407,-0.0035905048716813326,-0.002461576834321022,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,dnase,R2,0.019324945512310787,0.01044321060180664,0.02798750065267086,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,dnase,MAE,-0.0031042258363165043,-0.0038578789681196213,-0.0023606058675795794,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,dnase,RMSE,-0.0017363763112712982,-0.0024975198321044445,-0.0009459350258111954,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,R2,0.03877160642063571,0.03128312528133392,0.04635302349925041,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,MAE,-0.0029509962831749115,-0.0036043233703821898,-0.002306833863258362,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,RMSE,-0.0035004231377727124,-0.004156168084591627,-0.00284988502971828,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,ctcf,R2,0.011386046975627284,0.00556371221318841,0.017008939757943153,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,ctcf,MAE,0.0015098789606221297,0.0009928743820637465,0.0020312436390668154,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,ctcf,RMSE,-0.0010221946273175908,-0.0015337675577029586,-0.0004991535097360611,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,rrbs,R2,0.006807995818212564,0.0018701314693316817,0.011949536390602589,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,rrbs,MAE,0.0025191018738427162,0.0020488675218075514,0.002990805311128497,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,rrbs,RMSE,-0.0006105145971636305,-0.0010770447552204132,-0.0001671314239501953,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,ctcf,R2,-0.004315951780246463,-0.008468210697174072,-0.00026406944380141795,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,ctcf,MAE,-0.0011221146290581185,-0.0014945094007998705,-0.0007451247656717896,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,ctcf,RMSE,0.000390042641525451,2.370104266447015e-05,0.000771680090110749,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,h3k4me3,R2,-0.014575571824790856,-0.01898258551955223,-0.009959551505744457,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,h3k4me3,MAE,-0.0001504309628440892,-0.0005352698499336839,0.0002672236296348274,False,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,h3k4me3,RMSE,0.0013139196898811212,0.000892794516403228,0.001713867881335318,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,ctcf,R2,0.03707829447720734,0.03143185377120972,0.04233933985233307,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,ctcf,MAE,0.0013937415269720255,0.0008721168851479888,0.0019233360653743148,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,ctcf,RMSE,-0.0033489271214349747,-0.0038409163244068623,-0.0028280236292630434,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,dnase,R2,0.007372013524338028,0.002540603280067444,0.012278556823730469,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,dnase,MAE,0.002212195640044462,0.0017466500867158175,0.0026810932904481888,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,dnase,RMSE,-0.0006610032465778903,-0.0011149097699671984,-0.00022894181893207133,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_ctcf_dnase_h3k4me3,all,rrbs,R2,0.009697457861820746,0.005937060806900263,0.013386005535721779,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_ctcf_dnase_h3k4me3,all,rrbs,MAE,0.0005948861794840277,0.00027731357840821147,0.0009372085332870483,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_ctcf_dnase_h3k4me3,all,rrbs,RMSE,-0.0008750954330945804,-0.0012090958189219236,-0.0005371700972318649,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_ctcf_dnase_rrbs,all,h3k4me3,R2,0.004015888974691073,7.780194573570043e-05,0.0076918331906199455,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_ctcf_dnase_rrbs,all,h3k4me3,MAE,0.0005573469324774705,0.00023167692415881902,0.0009000998106785119,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_ctcf_dnase_rrbs,all,h3k4me3,RMSE,-0.00036289841489287045,-0.0006974887219257653,-6.9979578256607056e-06,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_ctcf_h3k4me3_rrbs,all,dnase,R2,-0.015430771933633847,-0.020115431398153305,-0.010771451517939568,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_ctcf_h3k4me3_rrbs,all,dnase,MAE,0.00040411737933587766,-9.46447289607022e-06,0.0008158065611496568,False,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_ctcf_h3k4me3_rrbs,all,dnase,RMSE,0.0014011484116085438,0.0009748235461302102,0.00182937306817621,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_dnase_h3k4me3_rrbs,all,ctcf,R2,0.014275509019235466,0.008883560076355934,0.019213255494832993,True,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_dnase_h3k4me3_rrbs,all,ctcf,MAE,-0.0004143367337365589,-0.0008533570799045265,7.536150224041194e-05,False,2000,2024,0.05,8101,ok,
all,hela,cnn(7|3),42,sequence_dnase_h3k4me3_rrbs,all,ctcf,RMSE,-0.0012867754632485406,-0.001730376505292952,-0.0008049149182625115,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence,sequence_ctcf,ctcf,R2,0.0049447648683781376,0.0036876543890684843,0.006172376684844494,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence,sequence_ctcf,ctcf,MAE,0.0006915293804084233,0.0005667898803949356,0.0008117459947243333,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence,sequence_ctcf,ctcf,RMSE,-0.00045239962060730776,-0.0005676451837643981,-0.0003347925958223641,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence,sequence_dnase,dnase,R2,-0.0009465453188060025,-0.001438812934793532,-0.000490164733491838,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence,sequence_dnase,dnase,MAE,9.060881635519769e-05,4.7691166400909424e-05,0.00013420097820926458,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence,sequence_dnase,dnase,RMSE,8.647143855872175e-05,4.511140286922455e-05,0.00013161190145183355,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence,sequence_h3k4me3,h3k4me3,R2,0.001608285910082552,0.00035482048406265676,0.0028018788434565067,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence,sequence_h3k4me3,h3k4me3,MAE,7.993099033021256e-05,-4.169344902038574e-05,0.00019461587362457067,False,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence,sequence_h3k4me3,h3k4me3,RMSE,-0.0001470191893847561,-0.0002563640591688454,-3.2670795917510986e-05,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence,sequence_rrbs,rrbs,R2,-0.0073853788754513205,-0.010488281026482582,-0.004330967552959919,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence,sequence_rrbs,rrbs,MAE,0.0005669661906453904,0.00031800419674254954,0.0008294556173495948,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence,sequence_rrbs,rrbs,RMSE,0.0006735999355668432,0.0003926735371351242,0.000954422343056649,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_ctcf,sequence_ctcf_dnase,dnase,R2,-0.001944704409511333,-0.002320305909961462,-0.001562710152938962,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_ctcf,sequence_ctcf_dnase,dnase,MAE,-5.1393768343260815e-05,-8.90493392944336e-05,-1.5137717127799988e-05,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_ctcf,sequence_ctcf_dnase,dnase,RMSE,0.00017805701503556537,0.00014249682135414332,0.00021358206868171692,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_ctcf,sequence_ctcf_h3k4me3,h3k4me3,R2,0.0010871047273697254,-0.00016093402518890798,0.0022612467873841524,False,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_ctcf,sequence_ctcf_h3k4me3,h3k4me3,MAE,5.992178266578385e-06,-0.00010945201211143285,0.00011663399345707148,False,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_ctcf,sequence_ctcf_h3k4me3,h3k4me3,RMSE,-9.961162336466489e-05,-0.0002063393621938303,1.4500319593935274e-05,False,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_ctcf,sequence_ctcf_rrbs,rrbs,R2,-0.0084401488943322,-0.011493496596813202,-0.005346865858882666,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_ctcf,sequence_ctcf_rrbs,rrbs,MAE,0.0004450589503024738,0.00018846876628231257,0.0007142603280954063,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_ctcf,sequence_ctcf_rrbs,rrbs,RMSE,0.0007715150968136408,0.0004868615360464901,0.0010468255495652556,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_dnase,sequence_ctcf_dnase,ctcf,R2,0.003946605777672807,0.002907103393226862,0.005009776446968317,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_dnase,sequence_ctcf_dnase,ctcf,MAE,0.0005495267957099648,0.00044342875480651855,0.0006508141523227096,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_dnase,sequence_ctcf_dnase,ctcf,RMSE,-0.00036081404413046414,-0.0004601556865964085,-0.0002627648354973644,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_dnase,sequence_dnase_h3k4me3,h3k4me3,R2,0.0025812666427664777,0.001265746308490634,0.0038772672414779663,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_dnase,sequence_dnase_h3k4me3,h3k4me3,MAE,0.000184111415773347,5.630292071145959e-05,0.0003037802816834301,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_dnase,sequence_dnase_h3k4me3,h3k4me3,RMSE,-0.00023590818011551273,-0.00035561807453632355,-0.00011625066690612584,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_dnase,sequence_dnase_rrbs,rrbs,R2,-0.006907692584389058,-0.010032440535724163,-0.0038511217571794987,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_dnase,sequence_dnase_rrbs,rrbs,MAE,0.0005986587182487679,0.0003481883613858372,0.0008611563825979829,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_dnase,sequence_dnase_rrbs,rrbs,RMSE,0.0006298077329886242,0.00035160966217517853,0.0009100325405597687,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,R2,0.004423583685665311,0.0032831295393407345,0.005574612412601709,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,MAE,0.0006175905683447891,0.0005048908060416579,0.0007319331052713096,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,RMSE,-0.00040499205458721654,-0.0005133770173415542,-0.00029955021454952657,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,R2,2.6435413877923253e-05,-0.0004385635256767273,0.0004753127577714622,False,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,MAE,0.00019478924179833212,0.00015268773131538182,0.00023973248607944697,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,RMSE,-2.417552172034876e-06,-4.358850492280908e-05,3.994181679445319e-05,False,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,R2,-0.007400860095185924,-0.010644403286278248,-0.0042352438904345036,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,MAE,0.0006117889064181092,0.00035666191251948476,0.0008880000677891076,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,RMSE,0.0006755547419252939,0.0003844320890493691,0.0009670030558481812,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_rrbs,sequence_ctcf_rrbs,ctcf,R2,0.003889994849497258,0.002800674643367529,0.0049899546429514885,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_rrbs,sequence_ctcf_rrbs,ctcf,MAE,0.0005696221400655066,0.000462014606455341,0.0006761346012353897,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_rrbs,sequence_ctcf_rrbs,ctcf,RMSE,-0.0003544844593605101,-0.0004571877361740917,-0.0002539437264204025,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_rrbs,sequence_dnase_rrbs,dnase,R2,-0.0004688590277437399,-0.0009219348430633545,-3.503262996673584e-05,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_rrbs,sequence_dnase_rrbs,dnase,MAE,0.00012230134395857517,8.310340490425006e-05,0.00016448013775516301,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_rrbs,sequence_dnase_rrbs,dnase,RMSE,4.267923598050283e-05,3.1910835787130054e-06,8.458085358142853e-05,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,R2,0.0015928046903479487,0.0003307819424662739,0.0028418018482625484,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,MAE,0.00012475370610293135,3.7699936683566193e-07,0.0002414155751466751,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,RMSE,-0.00014506438302630542,-0.00025959499180316925,-3.0047445761738345e-05,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,R2,0.0027559538034571673,0.0014268442755565047,0.004050745163112879,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,MAE,0.0001828329031327014,5.644485281663947e-05,0.0003025244805030525,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,RMSE,-0.00025238676559546924,-0.0003715500351972878,-0.00013037025928497314,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,R2,-0.007675394036466887,-0.010762822814285755,-0.004591871984302998,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,MAE,0.0005153825791908428,0.00026020556106232107,0.0007837314042262733,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,RMSE,0.0007010566300717502,0.0004202667623758316,0.0009811867494136095,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,dnase,R2,-0.0002758553334238911,-0.0005552813527174294,2.2649765014648438e-06,False,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,dnase,MAE,0.0001254469565228622,9.99715193756856e-05,0.00015244334645103663,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,dnase,RMSE,2.528187280476102e-05,-2.089887800593715e-07,5.0756334530888125e-05,False,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,rrbs,R2,-0.007547972981809203,-0.01073302049189806,-0.004331754054874182,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,rrbs,MAE,0.0006639050093003862,0.00040346645982936025,0.0009402305004186928,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,rrbs,RMSE,0.000690494687595633,0.0003981448826380074,0.0009787980234250426,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,dnase,R2,-0.0011799495516460201,-0.0014783457154408097,-0.0008861616370268166,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,dnase,MAE,1.8929860545108257e-05,-8.212775355787016e-06,4.650726987165399e-05,False,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,dnase,RMSE,0.00010759854829367477,8.056722435867414e-05,0.00013546683476306498,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,R2,0.001979280639892722,0.0006658703205175698,0.0032753602135926485,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,MAE,0.00022483823726449081,9.624101221561432e-05,0.0003427095653023571,True,2000,2024,0.05,8101,ok,
all,hela,linear,42,sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,RMSE,-0.00018063203258267269,-0.0002993326634168625,-6.112530536483973e-05,True,2000,2024,0.05,8101,ok,
