split_type,cell_line,model,parent_combination,child_combination,ci_low,ci_high,ci_excludes_zero,n_bootstrap,bootstrap_status
all,hela,cnn(7|3),sequence_ctcf_dnase_rrbs,all,7.780194573570043e-05,0.0076918331906199455,True,2000,ok
all,hela,cnn(7|3),sequence_ctcf_h3k4me3_rrbs,all,-0.020115431398153305,-0.010771451517939568,True,2000,ok
all,hela,cnn(7|3),sequence_dnase_h3k4me3_rrbs,all,0.008883560076355934,0.019213255494832993,True,2000,ok
all,hela,linear,sequence,sequence_ctcf,0.0036876543890684843,0.006172376684844494,True,2000,ok
all,hela,linear,sequence,sequence_dnase,-0.001438812934793532,-0.000490164733491838,True,2000,ok
all,hela,linear,sequence,sequence_h3k4me3,0.00035482048406265676,0.0028018788434565067,True,2000,ok
all,hela,linear,sequence,sequence_rrbs,-0.010488281026482582,-0.004330967552959919,True,2000,ok
all,hela,linear,sequence_ctcf,sequence_ctcf_dnase,-0.002320305909961462,-0.001562710152938962,True,2000,ok
all,hela,linear,sequence_ctcf,sequence_ctcf_h3k4me3,-0.00016093402518890798,0.0022612467873841524,False,2000,ok
all,hela,linear,sequence_ctcf,sequence_ctcf_rrbs,-0.011493496596813202,-0.005346865858882666,True,2000,ok
all,hela,linear,sequence_dnase,sequence_ctcf_dnase,0.002907103393226862,0.005009776446968317,True,2000,ok
all,hela,linear,sequence_dnase,sequence_dnase_h3k4me3,0.001265746308490634,0.0038772672414779663,True,2000,ok
all,hela,linear,sequence_dnase,sequence_dnase_rrbs,-0.010032440535724163,-0.0038511217571794987,True,2000,ok
all,hela,linear,sequence_h3k4me3,sequence_ctcf_h3k4me3,0.0032831295393407345,0.005574612412601709,True,2000,ok
all,hela,linear,sequence_h3k4me3,sequence_dnase_h3k4me3,-0.0004385635256767273,0.0004753127577714622,False,2000,ok
all,hela,linear,sequence_h3k4me3,sequence_h3k4me3_rrbs,-0.010644403286278248,-0.0042352438904345036,True,2000,ok
all,hela,linear,sequence_rrbs,sequence_ctcf_rrbs,0.002800674643367529,0.0049899546429514885,True,2000,ok
all,hela,linear,sequence_rrbs,sequence_dnase_rrbs,-0.0009219348430633545,-3.503262996673584e-05,True,2000,ok
all,hela,linear,sequence_rrbs,sequence_h3k4me3_rrbs,0.0003307819424662739,0.0028418018482625484,True,2000,ok
all,hela,linear,sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,0.0014268442755565047,0.004050745163112879,True,2000,ok
all,hela,linear,sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,-0.010762822814285755,-0.004591871984302998,True,2000,ok
all,hela,linear,sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,-0.0005552813527174294,2.2649765014648438e-06,False,2000,ok
all,hela,linear,sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,-0.01073302049189806,-0.004331754054874182,True,2000,ok
all,hela,linear,sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,-0.0014783457154408097,-0.0008861616370268166,True,2000,ok
all,hela,linear,sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,0.0006658703205175698,0.0032753602135926485,True,2000,ok
all,hela,linear,sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,0.003060257527977228,0.005238062236458063,True,2000,ok
all,hela,linear,sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,-0.01225857250392437,-0.005891330540180206,True,2000,ok
all,hela,linear,sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,0.0022270814515650272,0.004189337603747845,True,2000,ok
all,hela,linear,sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,-0.0008489668252877891,0.0016247645253315568,False,2000,ok
all,hela,linear,sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,0.003054936183616519,0.005504988133907318,True,2000,ok
all,hela,linear,sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,-0.0021255642641335726,-0.0012137502199038863,True,2000,ok
all,hela,linear,sequence_ctcf_dnase_h3k4me3,all,-0.010982727631926537,-0.004621817264705896,True,2000,ok
all,hela,linear,sequence_ctcf_dnase_rrbs,all,0.0012663021916523576,0.003945785574615002,True,2000,ok
all,hela,linear,sequence_ctcf_h3k4me3_rrbs,all,-0.0007684513693675399,-0.000345669686794281,True,2000,ok
all,hela,linear,sequence_dnase_h3k4me3_rrbs,all,0.0040575251914560795,0.0067415907979011536,True,2000,ok
all,hela,mlp,sequence,sequence_ctcf,-0.011619752272963524,-0.0004525601980276406,True,2000,ok
all,hela,mlp,sequence,sequence_dnase,-0.008984105661511421,-0.0007197096711024642,True,2000,ok
all,hela,mlp,sequence,sequence_h3k4me3,-0.005256528966128826,0.001858283532783389,False,2000,ok
all,hela,mlp,sequence,sequence_rrbs,-0.009271843358874321,0.00028843581094406545,False,2000,ok
all,hela,mlp,sequence_ctcf,sequence_ctcf_dnase,-0.004240705166012049,0.004629401955753565,False,2000,ok
all,hela,mlp,sequence_ctcf,sequence_ctcf_h3k4me3,-0.008544117212295532,-0.0012408613692969084,True,2000,ok
all,hela,mlp,sequence_ctcf,sequence_ctcf_rrbs,-0.0014303118223324418,0.0001661896676523611,False,2000,ok
all,hela,mlp,sequence_dnase,sequence_ctcf_dnase,-0.0057962266728281975,0.0034229278098791838,False,2000,ok
all,hela,mlp,sequence_dnase,sequence_dnase_h3k4me3,-0.012159647420048714,-0.00361270597204566,True,2000,ok
all,hela,mlp,sequence_dnase,sequence_dnase_rrbs,-0.01938360556960106,-0.011102946475148201,True,2000,ok
all,hela,mlp,sequence_h3k4me3,sequence_ctcf_h3k4me3,-0.013556358404457569,-0.0045215068385005,True,2000,ok
all,hela,mlp,sequence_h3k4me3,sequence_dnase_h3k4me3,-0.015287783928215504,-0.006516952998936176,True,2000,ok
all,hela,mlp,sequence_h3k4me3,sequence_h3k4me3_rrbs,-0.0024419501423835754,0.001153977238573134,False,2000,ok
all,hela,mlp,sequence_rrbs,sequence_ctcf_rrbs,-0.005035267677158117,0.0009142666822299361,False,2000,ok
all,hela,mlp,sequence_rrbs,sequence_dnase_rrbs,-0.02138272300362587,-0.009983936324715614,True,2000,ok
all,hela,mlp,sequence_rrbs,sequence_h3k4me3_rrbs,-0.0030849992763251066,0.0076497746631503105,False,2000,ok
all,hela,mlp,sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,0.0007265746826305985,0.007866819389164448,True,2000,ok
all,hela,mlp,sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,-0.00280628795735538,0.003476866986602545,False,2000,ok
all,hela,mlp,sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,0.005732731427997351,0.01303652860224247,True,2000,ok
all,hela,mlp,sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,-0.006110555026680231,-0.0037706971634179354,True,2000,ok
all,hela,mlp,sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,-0.0036711127031594515,0.005936252884566784,False,2000,ok
all,hela,mlp,sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,-0.013372652232646942,-0.004954776261001825,True,2000,ok
all,hela,mlp,sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,0.007325813174247742,0.014948995783925056,True,2000,ok
all,hela,mlp,sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,-0.006862744688987732,0.002127633895725012,False,2000,ok
all,hela,mlp,sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,0.009197580628097057,0.019971903413534164,True,2000,ok
all,hela,mlp,sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,0.002605909015983343,0.00789431668817997,True,2000,ok
all,hela,mlp,sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,-0.018109899014234543,-0.008443586528301239,True,2000,ok
all,hela,mlp,sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,-0.01524290256202221,-0.009530442766845226,True,2000,ok
all,hela,mlp,sequence_ctcf_dnase_h3k4me3,all,-0.006439852528274059,0.0003057733119931072,False,2000,ok
all,hela,mlp,sequence_ctcf_dnase_rrbs,all,-0.003092637751251459,0.005195270292460918,False,2000,ok
all,hela,mlp,sequence_ctcf_h3k4me3_rrbs,all,0.007356725633144379,0.015088933520019054,True,2000,ok
all,hela,mlp,sequence_dnase_h3k4me3_rrbs,all,0.005285891704261303,0.015310789458453655,True,2000,ok
all,hela,transformer,sequence,sequence_ctcf,-0.002889192197471857,0.0060445042327046394,False,2000,ok
all,hela,transformer,sequence,sequence_dnase,-0.006331512238830328,0.0005786180263385177,False,2000,ok
all,hela,transformer,sequence,sequence_h3k4me3,0.0007361724856309593,0.00934675894677639,True,2000,ok
all,hela,transformer,sequence,sequence_rrbs,-0.002414959715679288,0.0042251585982739925,False,2000,ok
all,hela,transformer,sequence_ctcf,sequence_ctcf_dnase,0.0038971365429461002,0.006031719036400318,True,2000,ok
all,hela,transformer,sequence_ctcf,sequence_ctcf_h3k4me3,0.004228833131492138,0.007241332437843084,True,2000,ok
all,hela,transformer,sequence_ctcf,sequence_ctcf_rrbs,-0.0001506120024714619,-3.4481286093068775e-06,True,2000,ok
all,hela,transformer,sequence_dnase,sequence_ctcf_dnase,0.005533221177756786,0.013471683487296104,True,2000,ok
all,hela,transformer,sequence_dnase,sequence_dnase_h3k4me3,0.003316390560939908,0.009874651208519936,True,2000,ok
all,hela,transformer,sequence_dnase,sequence_dnase_rrbs,-0.0026445924304425716,0.0010156988864764571,False,2000,ok
all,hela,transformer,sequence_h3k4me3,sequence_ctcf_h3k4me3,0.0010787531500682235,0.0036009936593472958,True,2000,ok
all,hela,transformer,sequence_h3k4me3,sequence_dnase_h3k4me3,-0.003019812749698758,0.0005020886892452836,False,2000,ok
all,hela,transformer,sequence_h3k4me3,sequence_h3k4me3_rrbs,-0.008173316717147827,-0.005487936548888683,True,2000,ok
all,hela,transformer,sequence_rrbs,sequence_ctcf_rrbs,-0.0015356421936303377,0.0028486221563071012,False,2000,ok
all,hela,transformer,sequence_rrbs,sequence_dnase_rrbs,-0.007457548286765814,-0.001906982040964067,True,2000,ok
all,hela,transformer,sequence_rrbs,sequence_h3k4me3_rrbs,-0.005223029758781195,-0.00013396442227531224,True,2000,ok
all,hela,transformer,sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,-0.0014203101163730025,-0.0006936729187145829,True,2000,ok
all,hela,transformer,sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,-0.00039649606333114207,-0.00021914244280196726,True,2000,ok
all,hela,transformer,sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,-0.002298012375831604,-0.001366056501865387,True,2000,ok
all,hela,transformer,sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,0.00012914389662910253,0.00038076937198638916,True,2000,ok
all,hela,transformer,sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,0.003698144806548953,0.005780464503914118,True,2000,ok
all,hela,transformer,sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,0.004486654885113239,0.007654121611267328,True,2000,ok
all,hela,transformer,sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,-0.0006201073410920799,0.004225924611091614,False,2000,ok
all,hela,transformer,sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,-0.0016196205979213119,0.0021129189990460873,False,2000,ok
all,hela,transformer,sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,0.005822342820465565,0.01436140201985836,True,2000,ok
all,hela,transformer,sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,0.003979171626269817,0.011577954515814781,True,2000,ok
all,hela,transformer,sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,0.007295194081962109,0.011504963040351868,True,2000,ok
all,hela,transformer,sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,0.00450882175937295,0.007122331764549017,True,2000,ok
all,hela,transformer,sequence_ctcf_dnase_h3k4me3,all,0.00013142377429176122,0.0003826647880487144,True,2000,ok
all,hela,transformer,sequence_ctcf_dnase_rrbs,all,-0.0009024098399095237,-8.474588685203344e-05,True,2000,ok
all,hela,transformer,sequence_ctcf_h3k4me3_rrbs,all,-0.0022996054030954838,-0.0013410418760031462,True,2000,ok
all,hela,transformer,sequence_dnase_h3k4me3_rrbs,all,0.0006667986745014787,0.002874481724575162,True,2000,ok
all,hela,xgboost,sequence,sequence_ctcf,-0.010800676420331001,-0.002906909678131342,True,2000,ok
all,hela,xgboost,sequence,sequence_dnase,-0.004479034338146448,-0.0002054601936833933,True,2000,ok
all,hela,xgboost,sequence,sequence_h3k4me3,-0.012384760193526745,-0.004999682307243347,True,2000,ok
all,hela,xgboost,sequence,sequence_rrbs,-0.012252584099769592,-0.005540752317756414,True,2000,ok
all,hela,xgboost,sequence_ctcf,sequence_ctcf_dnase,0.0,0.0,False,2000,ok
all,hela,xgboost,sequence_ctcf,sequence_ctcf_h3k4me3,0.001425215625204146,0.004342076368629932,True,2000,ok
all,hela,xgboost,sequence_ctcf,sequence_ctcf_rrbs,-0.004184791352599859,-0.0019630640745162964,True,2000,ok
all,hela,xgboost,sequence_dnase,sequence_ctcf_dnase,-0.007345431949943304,-0.0015191793208941817,True,2000,ok
all,hela,xgboost,sequence_dnase,sequence_dnase_h3k4me3,0.001131089054979384,0.004869177937507629,True,2000,ok
all,hela,xgboost,sequence_dnase,sequence_dnase_rrbs,-0.008799414150416851,-0.004090303089469671,True,2000,ok
all,hela,xgboost,sequence_h3k4me3,sequence_ctcf_h3k4me3,0.0027925223112106323,0.006771509535610676,True,2000,ok
all,hela,xgboost,sequence_h3k4me3,sequence_dnase_h3k4me3,0.006992176175117493,0.011718672700226307,True,2000,ok
all,hela,xgboost,sequence_h3k4me3,sequence_h3k4me3_rrbs,0.0007564902189187706,0.003976291511207819,True,2000,ok
all,hela,xgboost,sequence_rrbs,sequence_ctcf_rrbs,-0.0031043230555951595,0.00121249258518219,False,2000,ok
all,hela,xgboost,sequence_rrbs,sequence_dnase_rrbs,-6.237626075744629e-05,0.00029291509417816997,False,2000,ok
all,hela,xgboost,sequence_rrbs,sequence_h3k4me3_rrbs,0.001429784344509244,0.0036482394207268953,True,2000,ok
all,hela,xgboost,sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,0.0013960152864456177,0.004311134107410908,True,2000,ok
all,hela,xgboost,sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,-0.004184791352599859,-0.0019630640745162964,True,2000,ok
all,hela,xgboost,sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,-8.095800876617432e-05,8.350611096830107e-06,False,2000,ok
all,hela,xgboost,sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,-0.0029913694597780704,7.161498160712654e-06,False,2000,ok
all,hela,xgboost,sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,0.0,0.0,False,2000,ok
all,hela,xgboost,sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,0.003199839498847723,0.005682745482772589,True,2000,ok
all,hela,xgboost,sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,-0.007039244286715984,-0.0020226389169692993,True,2000,ok
all,hela,xgboost,sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,-0.009230065159499645,-0.004771777894347906,True,2000,ok
all,hela,xgboost,sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,-0.003215271281078458,0.0011063932906836271,False,2000,ok
all,hela,xgboost,sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,0.0013958722120150924,0.00348740816116333,True,2000,ok
all,hela,xgboost,sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,-0.0009885162580758333,0.002760919975116849,False,2000,ok
all,hela,xgboost,sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,-0.0007922261720523238,0.0007377624278888106,False,2000,ok
all,hela,xgboost,sequence_ctcf_dnase_h3k4me3,all,-0.0029674142133444548,4.713833186542615e-05,False,2000,ok
all,hela,xgboost,sequence_ctcf_dnase_rrbs,all,0.0031722248531877995,0.005752637982368469,True,2000,ok
all,hela,xgboost,sequence_ctcf_h3k4me3_rrbs,all,-0.0003005415201187134,0.0003197401820216328,False,2000,ok
all,hela,xgboost,sequence_dnase_h3k4me3_rrbs,all,-0.0008869469165802002,0.0027479350101202726,False,2000,ok
all,hl60,cnn(3|3),sequence,sequence_ctcf,0.05129598081111908,0.11767291277647018,True,2000,ok
all,hl60,cnn(3|3),sequence,sequence_dnase,-0.07051095366477966,-0.014509737491607666,True,2000,ok
all,hl60,cnn(3|3),sequence,sequence_h3k4me3,0.04262987896800041,0.09002373367547989,True,2000,ok
all,hl60,cnn(3|3),sequence,sequence_rrbs,0.05783242732286453,0.10810196399688721,True,2000,ok
all,hl60,cnn(3|3),sequence_ctcf,sequence_ctcf_dnase,-0.03265296667814255,-0.004232078790664673,True,2000,ok
all,hl60,cnn(3|3),sequence_ctcf,sequence_ctcf_h3k4me3,-0.026475150138139725,0.006511709187179804,False,2000,ok
all,hl60,cnn(3|3),sequence_ctcf,sequence_ctcf_rrbs,-0.05336109548807144,-0.017733057960867882,True,2000,ok
all,hl60,cnn(3|3),sequence_dnase,sequence_ctcf_dnase,0.06809494644403458,0.14758864045143127,True,2000,ok
all,hl60,cnn(3|3),sequence_dnase,sequence_dnase_h3k4me3,0.06724245846271515,0.11901181191205978,True,2000,ok
all,hl60,cnn(3|3),sequence_dnase,sequence_dnase_rrbs,0.07004261016845703,0.11852522194385529,True,2000,ok
all,hl60,cnn(3|3),sequence_h3k4me3,sequence_ctcf_h3k4me3,-0.02562626078724861,0.041042108088731766,False,2000,ok
all,hl60,cnn(3|3),sequence_h3k4me3,sequence_dnase_h3k4me3,-0.033895786851644516,0.004885894246399403,False,2000,ok
all,hl60,cnn(3|3),sequence_h3k4me3,sequence_h3k4me3_rrbs,-0.018555721268057823,0.019404342398047447,False,2000,ok
all,hl60,cnn(3|3),sequence_rrbs,sequence_ctcf_rrbs,-0.0597076378762722,-0.00799936056137085,True,2000,ok
all,hl60,cnn(3|3),sequence_rrbs,sequence_dnase_rrbs,-0.047401074320077896,-0.011474763974547386,True,2000,ok
all,hl60,cnn(3|3),sequence_rrbs,sequence_h3k4me3_rrbs,-0.031441714614629745,-0.0002555876853875816,True,2000,ok
all,hl60,cnn(3|3),sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,0.02122422121465206,0.04800179973244667,True,2000,ok
all,hl60,cnn(3|3),sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,0.004816064145416021,0.029179776087403297,True,2000,ok
all,hl60,cnn(3|3),sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,0.013064822182059288,0.04028687626123428,True,2000,ok
all,hl60,cnn(3|3),sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,0.019984764978289604,0.04888875037431717,True,2000,ok
all,hl60,cnn(3|3),sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,0.02098429761826992,0.04786679521203041,True,2000,ok
all,hl60,cnn(3|3),sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,0.043686579912900925,0.07662428170442581,True,2000,ok
all,hl60,cnn(3|3),sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,0.024186458438634872,0.07393515855073929,True,2000,ok
all,hl60,cnn(3|3),sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,-0.0030176073778420687,0.03271430730819702,False,2000,ok
all,hl60,cnn(3|3),sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,0.0027664185035973787,0.05956744775176048,True,2000,ok
all,hl60,cnn(3|3),sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,-0.002621179912239313,0.03063906729221344,False,2000,ok
all,hl60,cnn(3|3),sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,0.01422644592821598,0.0706104189157486,True,2000,ok
all,hl60,cnn(3|3),sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,-0.015398522838950157,0.015245795249938965,False,2000,ok
all,hl60,cnn(3|3),sequence_ctcf_dnase_h3k4me3,all,-0.024307090789079666,0.006848040036857128,False,2000,ok
all,hl60,cnn(3|3),sequence_ctcf_dnase_rrbs,all,-0.00582084059715271,0.023121383041143417,False,2000,ok
all,hl60,cnn(3|3),sequence_ctcf_h3k4me3_rrbs,all,-0.030997764319181442,-0.002347685396671295,True,2000,ok
all,hl60,cnn(3|3),sequence_dnase_h3k4me3_rrbs,all,-0.0048930225893855095,0.056473132222890854,False,2000,ok
all,hl60,cnn(5|3),sequence,sequence_ctcf,-0.01407245360314846,0.04413466528058052,False,2000,ok
all,hl60,cnn(5|3),sequence,sequence_dnase,-0.11087515205144882,-0.040365125983953476,True,2000,ok
all,hl60,cnn(5|3),sequence,sequence_h3k4me3,-0.03048606775701046,0.01989942602813244,False,2000,ok
all,hl60,cnn(5|3),sequence,sequence_rrbs,-0.09426861256361008,-0.03180902823805809,True,2000,ok
all,hl60,cnn(5|3),sequence_ctcf,sequence_ctcf_dnase,-0.04304904490709305,-0.00131844577845186,True,2000,ok
all,hl60,cnn(5|3),sequence_ctcf,sequence_ctcf_h3k4me3,-0.007372856140136719,0.032157979905605316,False,2000,ok
all,hl60,cnn(5|3),sequence_ctcf,sequence_ctcf_rrbs,-0.09908450394868851,-0.049305353313684464,True,2000,ok
all,hl60,cnn(5|3),sequence_dnase,sequence_ctcf_dnase,0.03256629779934883,0.10175538808107376,True,2000,ok
all,hl60,cnn(5|3),sequence_dnase,sequence_dnase_h3k4me3,0.04658839851617813,0.10382054001092911,True,2000,ok
all,hl60,cnn(5|3),sequence_dnase,sequence_dnase_rrbs,0.06919436156749725,0.12042945623397827,True,2000,ok
all,hl60,cnn(5|3),sequence_h3k4me3,sequence_ctcf_h3k4me3,0.0011239752639085054,0.060995399951934814,True,2000,ok
all,hl60,cnn(5|3),sequence_h3k4me3,sequence_dnase_h3k4me3,-0.02427692338824272,0.03231784701347351,False,2000,ok
all,hl60,cnn(5|3),sequence_h3k4me3,sequence_h3k4me3_rrbs,-0.09557633846998215,-0.022386008873581886,True,2000,ok
all,hl60,cnn(5|3),sequence_rrbs,sequence_ctcf_rrbs,-0.033956918865442276,0.038817115128040314,False,2000,ok
all,hl60,cnn(5|3),sequence_rrbs,sequence_dnase_rrbs,0.049909960478544235,0.11524481326341629,True,2000,ok
all,hl60,cnn(5|3),sequence_rrbs,sequence_h3k4me3_rrbs,-0.03950406238436699,0.03336670249700546,False,2000,ok
all,hl60,cnn(5|3),sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,-0.027807392179965973,0.01619095727801323,False,2000,ok
all,hl60,cnn(5|3),sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,0.008708958514034748,0.05425648391246796,True,2000,ok
all,hl60,cnn(5|3),sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,-0.060970842838287354,-0.021663838997483253,True,2000,ok
all,hl60,cnn(5|3),sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,-0.06967324018478394,-0.03033333458006382,True,2000,ok
all,hl60,cnn(5|3),sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,0.05743037164211273,0.10787824541330338,True,2000,ok
all,hl60,cnn(5|3),sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,0.010432650335133076,0.062196217477321625,True,2000,ok
all,hl60,cnn(5|3),sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,-0.04769943654537201,0.01807648316025734,False,2000,ok
all,hl60,cnn(5|3),sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,0.005068501923233271,0.04907489940524101,True,2000,ok
all,hl60,cnn(5|3),sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,-0.028511475771665573,0.03263743221759796,False,2000,ok
all,hl60,cnn(5|3),sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,-0.013931934721767902,0.027231723070144653,False,2000,ok
all,hl60,cnn(5|3),sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,-0.004773154854774475,0.08783137798309326,False,2000,ok
all,hl60,cnn(5|3),sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,0.05243314057588577,0.1255144625902176,True,2000,ok
all,hl60,cnn(5|3),sequence_ctcf_dnase_h3k4me3,all,0.017893310636281967,0.06561267375946045,True,2000,ok
all,hl60,cnn(5|3),sequence_ctcf_dnase_rrbs,all,-0.018987830728292465,0.025814171880483627,False,2000,ok
all,hl60,cnn(5|3),sequence_ctcf_h3k4me3_rrbs,all,0.025727901607751846,0.07378018647432327,True,2000,ok
all,hl60,cnn(5|3),sequence_dnase_h3k4me3_rrbs,all,-0.02726856805384159,0.02957403101027012,False,2000,ok
all,hl60,cnn(7|3),sequence,sequence_ctcf,-0.09724071621894836,-0.038572121411561966,True,2000,ok
all,hl60,cnn(7|3),sequence,sequence_dnase,-0.10966610908508301,-0.031231403350830078,True,2000,ok
all,hl60,cnn(7|3),sequence,sequence_h3k4me3,0.0016884118085727096,0.04764542356133461,True,2000,ok
all,hl60,cnn(7|3),sequence,sequence_rrbs,-0.005598047282546759,0.03953857719898224,False,2000,ok
all,hl60,cnn(7|3),sequence_ctcf,sequence_ctcf_dnase,-0.009697837755084038,0.06890754401683807,False,2000,ok
all,hl60,cnn(7|3),sequence_ctcf,sequence_ctcf_h3k4me3,0.027330588549375534,0.09646770358085632,True,2000,ok
all,hl60,cnn(7|3),sequence_ctcf,sequence_ctcf_rrbs,0.026453455910086632,0.0989237055182457,True,2000,ok
all,hl60,cnn(7|3),sequence_dnase,sequence_ctcf_dnase,-0.01866236701607704,0.08206146955490112,False,2000,ok
all,hl60,cnn(7|3),sequence_dnase,sequence_dnase_h3k4me3,0.012461465783417225,0.0831906795501709,True,2000,ok
all,hl60,cnn(7|3),sequence_dnase,sequence_dnase_rrbs,0.042753543704748154,0.11727882921695709,True,2000,ok
all,hl60,cnn(7|3),sequence_h3k4me3,sequence_ctcf_h3k4me3,-0.05637965723872185,-0.0021416381932795048,True,2000,ok
all,hl60,cnn(7|3),sequence_h3k4me3,sequence_dnase_h3k4me3,-0.06809107214212418,-0.025497600436210632,True,2000,ok
all,hl60,cnn(7|3),sequence_h3k4me3,sequence_h3k4me3_rrbs,-0.0910046175122261,-0.04241885244846344,True,2000,ok
all,hl60,cnn(7|3),sequence_rrbs,sequence_ctcf_rrbs,-0.05543406307697296,0.012753220275044441,False,2000,ok
all,hl60,cnn(7|3),sequence_rrbs,sequence_dnase_rrbs,-0.027341041713953018,0.012879895977675915,False,2000,ok
all,hl60,cnn(7|3),sequence_rrbs,sequence_h3k4me3_rrbs,-0.08496686071157455,-0.0352628119289875,True,2000,ok
all,hl60,cnn(7|3),sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,0.03193344175815582,0.06598827242851257,True,2000,ok
all,hl60,cnn(7|3),sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,0.04439167678356171,0.0865689367055893,True,2000,ok
all,hl60,cnn(7|3),sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,-0.00028386563644744456,0.030837349593639374,False,2000,ok
all,hl60,cnn(7|3),sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,0.026071926578879356,0.058305758982896805,True,2000,ok
all,hl60,cnn(7|3),sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,0.013159440830349922,0.05029802769422531,True,2000,ok
