cell_line,environment,split_type,model,C18_abs,pos18_total_abs,C18_share_within_pos18
hek293t,sequence_dnase_rrbs,single,mlp,0.0032329683,0.00746057884,0.43334014281390526
hek293t,sequence_dnase_rrbs,single,transformer,0.0668564736843109,0.2674258947372436,0.25
hek293t,sequence_dnase_rrbs,single,xgboost,0.0031974439043551,0.0076798219815826,0.41634349233915374
hek293t,sequence_h3k4me3,all,cnn,0.008442405378445799,0.028844541753641702,0.2926864101552219
hek293t,sequence_h3k4me3,all,linear,0.0211723659523306,0.035053058065851295,0.6040090970823663
hek293t,sequence_h3k4me3,all,mlp,0.003079686,0.00789353743,0.3901528341774139
hek293t,sequence_h3k4me3,all,transformer,0.0852675661444664,0.3410702645778656,0.25
hek293t,sequence_h3k4me3,all,xgboost,0.0031414846889674,0.0079063315642996,0.39733783783525095
hek293t,sequence_h3k4me3,single,cnn,0.008442405378445799,0.028844541753641702,0.2926864101552219
hek293t,sequence_h3k4me3,single,linear,0.0211723659523306,0.035053058065851295,0.6040090970823663
hek293t,sequence_h3k4me3,single,mlp,0.003079686,0.00789353743,0.3901528341774139
hek293t,sequence_h3k4me3,single,transformer,0.0852675661444664,0.3410702645778656,0.25
hek293t,sequence_h3k4me3,single,xgboost,0.0031414846889674,0.0079063315642996,0.39733783783525095
hek293t,sequence_h3k4me3_rrbs,all,cnn,0.0042228612583129,0.021201800089329002,0.19917465689332164
hek293t,sequence_h3k4me3_rrbs,all,linear,0.0219875047398854,0.0359379618883564,0.6118183554256917
hek293t,sequence_h3k4me3_rrbs,all,mlp,0.0032183176,0.0076640657,0.4199230181442729
hek293t,sequence_h3k4me3_rrbs,all,transformer,0.0844053551554679,0.3376214206218716,0.25
hek293t,sequence_h3k4me3_rrbs,all,xgboost,0.0034994871821254,0.0079054613015612,0.4426670435328433
hek293t,sequence_h3k4me3_rrbs,single,cnn,0.0042228612583129,0.021201800089329002,0.19917465689332164
hek293t,sequence_h3k4me3_rrbs,single,linear,0.0219875047398854,0.0359379618883564,0.6118183554256917
hek293t,sequence_h3k4me3_rrbs,single,mlp,0.0032183176,0.0076640657,0.4199230181442729
hek293t,sequence_h3k4me3_rrbs,single,transformer,0.0844053551554679,0.3376214206218716,0.25
hek293t,sequence_h3k4me3_rrbs,single,xgboost,0.0034994871821254,0.0079054613015612,0.4426670435328433
hek293t,sequence_rrbs,all,cnn,0.011913423426449101,0.032075108843854803,0.37142269678475515
hek293t,sequence_rrbs,all,linear,0.0220496114971753,0.035211488700056304,0.626205034527269
hek293t,sequence_rrbs,all,mlp,0.0008776108,0.0071297151000000005,0.12309198722400562
hek293t,sequence_rrbs,all,transformer,0.0954571813344955,0.381828725337982,0.25
hek293t,sequence_rrbs,all,xgboost,0.0031974439043551,0.0076798219815826,0.41634349233915374
hek293t,sequence_rrbs,single,cnn,0.011913423426449101,0.032075108843854803,0.37142269678475515
hek293t,sequence_rrbs,single,linear,0.0220496114971753,0.035211488700056304,0.626205034527269
hek293t,sequence_rrbs,single,mlp,0.0008776108,0.0071297151000000005,0.12309198722400562
hek293t,sequence_rrbs,single,transformer,0.0954571813344955,0.381828725337982,0.25
hek293t,sequence_rrbs,single,xgboost,0.0031974439043551,0.0076798219815826,0.41634349233915374
hela,all,all,cnn,0.0232136575505136,0.0755509025184434,0.307258507532014
hela,all,all,linear,6877983684.378158,20633951052.955772,0.3333333333362202
hela,all,all,mlp,0.01854996,0.0370967832,0.5000422785984312
hela,all,all,transformer,0.08176239579916,0.32704958319664,0.25
hela,all,all,xgboost,0.0284878704696893,0.044941672123968504,0.6338854146571911
hela,all,single,cnn,0.0232136575505136,0.0755509025184434,0.307258507532014
hela,all,single,linear,6877983684.378158,20633951052.955772,0.3333333333362202
hela,all,single,mlp,0.01854996,0.0370967832,0.5000422785984312
hela,all,single,transformer,0.08176239579916,0.32704958319664,0.25
hela,all,single,xgboost,0.0284878704696893,0.044941672123968504,0.6338854146571911
hela,sequence,all,cnn,0.022430442739278,0.0886075902963053,0.2531435813147634
hela,sequence,all,linear,52013077618.10687,156039232854.49643,0.3333333333329578
hela,sequence,all,mlp,0.01702208,0.0294304188,0.5783838862666812
hela,sequence,all,transformer,0.0847831889986991,0.3391327559947964,0.25
hela,sequence,all,xgboost,0.0289023872464895,0.0446430074516682,0.6474112945410332
hela,sequence,single,cnn,0.022430442739278,0.0886075902963053,0.2531435813147634
hela,sequence,single,linear,52013077618.10687,156039232854.49643,0.3333333333329578
hela,sequence,single,mlp,0.01702208,0.0294304188,0.5783838862666812
hela,sequence,single,transformer,0.0847831889986991,0.3391327559947964,0.25
hela,sequence,single,xgboost,0.0289023872464895,0.0446430074516682,0.6474112945410332
hela,sequence_ctcf,all,cnn,0.0174062713049351,0.0809356176760045,0.2150631799044841
hela,sequence_ctcf,all,linear,15376160856.177477,46128482568.70763,0.3333333333320673
hela,sequence_ctcf,all,mlp,0.017445507,0.0343722136,0.5075467993716878
hela,sequence_ctcf,all,transformer,0.0739918276667594,0.2959673106670376,0.25
hela,sequence_ctcf,all,xgboost,0.0287569388747215,0.0436348589137195,0.659035908230698
hela,sequence_ctcf,single,cnn,0.0174062713049351,0.0809356176760045,0.2150631799044841
hela,sequence_ctcf,single,linear,15376160856.177477,46128482568.70763,0.3333333333320673
hela,sequence_ctcf,single,mlp,0.017445507,0.0343722136,0.5075467993716878
hela,sequence_ctcf,single,transformer,0.0739918276667594,0.2959673106670376,0.25
hela,sequence_ctcf,single,xgboost,0.0287569388747215,0.0436348589137195,0.659035908230698
hela,sequence_ctcf_dnase,all,cnn,0.0118707458022979,0.04746980266645501,0.2500694154072496
hela,sequence_ctcf_dnase,all,linear,7269032103.685052,21807096310.879936,0.3333333333360117
hela,sequence_ctcf_dnase,all,mlp,0.019258425,0.03637248,0.5294779184702281
hela,sequence_ctcf_dnase,all,transformer,0.1026075035333633,0.4104300141334532,0.25
hela,sequence_ctcf_dnase,all,xgboost,0.0287569388747215,0.0436348589137195,0.659035908230698
hela,sequence_ctcf_dnase,single,cnn,0.0118707458022979,0.04746980266645501,0.2500694154072496
hela,sequence_ctcf_dnase,single,linear,7269032103.685052,21807096310.879936,0.3333333333360117
hela,sequence_ctcf_dnase,single,mlp,0.019258425,0.03637248,0.5294779184702281
hela,sequence_ctcf_dnase,single,transformer,0.1026075035333633,0.4104300141334532,0.25
hela,sequence_ctcf_dnase,single,xgboost,0.0287569388747215,0.0436348589137195,0.659035908230698
hela,sequence_ctcf_dnase_h3k4me3,all,cnn,0.0146427908912299,0.047919263306539096,0.30557212028824604
hela,sequence_ctcf_dnase_h3k4me3,all,linear,5959477598.536753,17878432795.435658,0.33333333333658866
hela,sequence_ctcf_dnase_h3k4me3,all,mlp,0.016805425,0.0340396138,0.4937019878880059
hela,sequence_ctcf_dnase_h3k4me3,all,transformer,0.069670170545578,0.278680682182312,0.25
hela,sequence_ctcf_dnase_h3k4me3,all,xgboost,0.0288410689681768,0.0447124957572667,0.645033753533866
hela,sequence_ctcf_dnase_h3k4me3,single,cnn,0.0146427908912299,0.047919263306539096,0.30557212028824604
hela,sequence_ctcf_dnase_h3k4me3,single,linear,5959477598.536753,17878432795.435658,0.33333333333658866
hela,sequence_ctcf_dnase_h3k4me3,single,mlp,0.016805425,0.0340396138,0.4937019878880059
hela,sequence_ctcf_dnase_h3k4me3,single,transformer,0.069670170545578,0.278680682182312,0.25
hela,sequence_ctcf_dnase_h3k4me3,single,xgboost,0.0288410689681768,0.0447124957572667,0.645033753533866
hela,sequence_ctcf_dnase_rrbs,all,cnn,0.0130569140892474,0.07170887151733,0.1820822697801333
hela,sequence_ctcf_dnase_rrbs,all,linear,8284543841.286685,24853631523.68082,0.3333333333357372
hela,sequence_ctcf_dnase_rrbs,all,mlp,0.020420795,0.038624315699999995,0.5287030884536811
hela,sequence_ctcf_dnase_rrbs,all,transformer,0.089994840323925,0.3599793612957,0.25
hela,sequence_ctcf_dnase_rrbs,all,xgboost,0.0281271561980247,0.043124437564983804,0.6522324182347922
hela,sequence_ctcf_dnase_rrbs,single,cnn,0.0130569140892474,0.07170887151733,0.1820822697801333
hela,sequence_ctcf_dnase_rrbs,single,linear,8284543841.286685,24853631523.68082,0.3333333333357372
hela,sequence_ctcf_dnase_rrbs,single,mlp,0.020420795,0.038624315699999995,0.5287030884536811
hela,sequence_ctcf_dnase_rrbs,single,transformer,0.089994840323925,0.3599793612957,0.25
hela,sequence_ctcf_dnase_rrbs,single,xgboost,0.0281271561980247,0.043124437564983804,0.6522324182347922
hela,sequence_ctcf_h3k4me3,all,cnn,0.022832505404949,0.07574795186519581,0.30142736328478786
hela,sequence_ctcf_h3k4me3,all,linear,29122020525.80994,87366061577.60439,0.3333333333326673
hela,sequence_ctcf_h3k4me3,all,mlp,0.01978226,0.037409458699999995,0.5288036953071444
hela,sequence_ctcf_h3k4me3,all,transformer,0.0839610621333122,0.3358442485332488,0.25
hela,sequence_ctcf_h3k4me3,all,xgboost,0.0288410689681768,0.0447124957572667,0.645033753533866
hela,sequence_ctcf_h3k4me3,single,cnn,0.022832505404949,0.07574795186519581,0.30142736328478786
hela,sequence_ctcf_h3k4me3,single,linear,29122020525.80994,87366061577.60439,0.3333333333326673
hela,sequence_ctcf_h3k4me3,single,mlp,0.01978226,0.037409458699999995,0.5288036953071444
hela,sequence_ctcf_h3k4me3,single,transformer,0.0839610621333122,0.3358442485332488,0.25
hela,sequence_ctcf_h3k4me3,single,xgboost,0.0288410689681768,0.0447124957572667,0.645033753533866
hela,sequence_ctcf_h3k4me3_rrbs,all,cnn,0.0260456139221786,0.0967668993398543,0.2691582979289643
hela,sequence_ctcf_h3k4me3_rrbs,all,linear,1171616615.0843835,3514849845.431647,0.3333333333164055
hela,sequence_ctcf_h3k4me3_rrbs,all,mlp,0.020651722,0.037229610499999996,0.554712276670206
hela,sequence_ctcf_h3k4me3_rrbs,all,transformer,0.0973852798342704,0.3895411193370816,0.25
hela,sequence_ctcf_h3k4me3_rrbs,all,xgboost,0.0284878704696893,0.044941672123968504,0.6338854146571911
hela,sequence_ctcf_h3k4me3_rrbs,single,cnn,0.0260456139221786,0.0967668993398543,0.2691582979289643
hela,sequence_ctcf_h3k4me3_rrbs,single,linear,1171616615.0843835,3514849845.431647,0.3333333333164055
hela,sequence_ctcf_h3k4me3_rrbs,single,mlp,0.020651722,0.037229610499999996,0.554712276670206
hela,sequence_ctcf_h3k4me3_rrbs,single,transformer,0.0973852798342704,0.3895411193370816,0.25
hela,sequence_ctcf_h3k4me3_rrbs,single,xgboost,0.0284878704696893,0.044941672123968504,0.6338854146571911
hela,sequence_ctcf_rrbs,all,cnn,0.0189301790669559,0.07798774784896491,0.24273273160313671
hela,sequence_ctcf_rrbs,all,linear,416918849.35610485,1250756547.8890042,0.3333333333811205
hela,sequence_ctcf_rrbs,all,mlp,0.01916903,0.040140418799999994,0.477549327412598
hela,sequence_ctcf_rrbs,all,transformer,0.1007155328989029,0.4028621315956116,0.25
hela,sequence_ctcf_rrbs,all,xgboost,0.0281271561980247,0.043124437564983804,0.6522324182347922
hela,sequence_ctcf_rrbs,single,cnn,0.0189301790669559,0.07798774784896491,0.24273273160313671
hela,sequence_ctcf_rrbs,single,linear,416918849.35610485,1250756547.8890042,0.3333333333811205
hela,sequence_ctcf_rrbs,single,mlp,0.01916903,0.040140418799999994,0.477549327412598
hela,sequence_ctcf_rrbs,single,transformer,0.1007155328989029,0.4028621315956116,0.25
hela,sequence_ctcf_rrbs,single,xgboost,0.0281271561980247,0.043124437564983804,0.6522324182347922
hela,sequence_dnase,all,cnn,0.012433285126462398,0.050732380594126505,0.24507592549090532
hela,sequence_dnase,all,linear,16014958011.106846,48044874033.14478,0.33333333333455273
hela,sequence_dnase,all,mlp,0.018713875,0.033894462300000004,0.5521219022258984
hela,sequence_dnase,all,transformer,0.1253619492053985,0.501447796821594,0.25
hela,sequence_dnase,all,xgboost,0.0289023872464895,0.0446430074516682,0.6474112945410332
hela,sequence_dnase,single,cnn,0.012433285126462398,0.050732380594126505,0.24507592549090532
hela,sequence_dnase,single,linear,16014958011.106846,48044874033.14478,0.33333333333455273
hela,sequence_dnase,single,mlp,0.018713875,0.033894462300000004,0.5521219022258984
hela,sequence_dnase,single,transformer,0.1253619492053985,0.501447796821594,0.25
hela,sequence_dnase,single,xgboost,0.0289023872464895,0.0446430074516682,0.6474112945410332
hela,sequence_dnase_h3k4me3,all,cnn,0.021090865368023397,0.07295914168935219,0.289077761602854
hela,sequence_dnase_h3k4me3,all,linear,8055968352.766991,24167905058.12593,0.33333333333574755
hela,sequence_dnase_h3k4me3,all,mlp,0.02015496,0.0362632275,0.5557960884755776
hela,sequence_dnase_h3k4me3,all,transformer,0.064473807811737,0.257895231246948,0.25
hela,sequence_dnase_h3k4me3,all,xgboost,0.028737798333168,0.044725944055244195,0.6425308384250514
hela,sequence_dnase_h3k4me3,single,cnn,0.021090865368023397,0.07295914168935219,0.289077761602854
hela,sequence_dnase_h3k4me3,single,linear,8055968352.766991,24167905058.12593,0.33333333333574755
hela,sequence_dnase_h3k4me3,single,mlp,0.02015496,0.0362632275,0.5557960884755776
hela,sequence_dnase_h3k4me3,single,transformer,0.064473807811737,0.257895231246948,0.25
hela,sequence_dnase_h3k4me3,single,xgboost,0.028737798333168,0.044725944055244195,0.6425308384250514
hela,sequence_dnase_h3k4me3_rrbs,all,cnn,0.0162208003457635,0.0693259219406168,0.23397886233172513
hela,sequence_dnase_h3k4me3_rrbs,all,linear,11995224088.825989,35985672266.29886,0.3333333333349924
hela,sequence_dnase_h3k4me3_rrbs,all,mlp,0.019107461,0.0379444887,0.5035635385963179
hela,sequence_dnase_h3k4me3_rrbs,all,transformer,0.0634050965309143,0.2536203861236572,0.25
hela,sequence_dnase_h3k4me3_rrbs,all,xgboost,0.0285013075917959,0.0445074308663605,0.640371889300348
hela,sequence_dnase_h3k4me3_rrbs,single,cnn,0.0162208003457635,0.0693259219406168,0.23397886233172513
hela,sequence_dnase_h3k4me3_rrbs,single,linear,11995224088.825989,35985672266.29886,0.3333333333349924
hela,sequence_dnase_h3k4me3_rrbs,single,mlp,0.019107461,0.0379444887,0.5035635385963179
hela,sequence_dnase_h3k4me3_rrbs,single,transformer,0.0634050965309143,0.2536203861236572,0.25
hela,sequence_dnase_h3k4me3_rrbs,single,xgboost,0.0285013075917959,0.0445074308663605,0.640371889300348
hela,sequence_dnase_rrbs,all,cnn,0.021791648585349196,0.0715792514383788,0.30444085607837357
hela,sequence_dnase_rrbs,all,linear,14772053352.33186,44316160056.81586,0.3333333333346851
hela,sequence_dnase_rrbs,all,mlp,0.01891316,0.0346536342,0.5457771006309058
hela,sequence_dnase_rrbs,all,transformer,0.0944405049085617,0.3777620196342468,0.25
hela,sequence_dnase_rrbs,all,xgboost,0.0287796314805746,0.0444498108699916,0.6474635306042201
hela,sequence_dnase_rrbs,single,cnn,0.021791648585349196,0.0715792514383788,0.30444085607837357
hela,sequence_dnase_rrbs,single,linear,14772053352.33186,44316160056.81586,0.3333333333346851
hela,sequence_dnase_rrbs,single,mlp,0.01891316,0.0346536342,0.5457771006309058
hela,sequence_dnase_rrbs,single,transformer,0.0944405049085617,0.3777620196342468,0.25
hela,sequence_dnase_rrbs,single,xgboost,0.0287796314805746,0.0444498108699916,0.6474635306042201
hela,sequence_h3k4me3,all,cnn,0.0238400753587483,0.1088861778844144,0.21894491864757323
hela,sequence_h3k4me3,all,linear,42145639631.56901,126436918894.88222,0.33333333333287146
hela,sequence_h3k4me3,all,mlp,0.019479884,0.039407883,0.4943143989744387
hela,sequence_h3k4me3,all,transformer,0.1007374599575996,0.4029498398303984,0.25
hela,sequence_h3k4me3,all,xgboost,0.028737798333168,0.044725944055244195,0.6425308384250514
hela,sequence_h3k4me3,single,cnn,0.0238400753587483,0.1088861778844144,0.21894491864757323
hela,sequence_h3k4me3,single,linear,42145639631.56901,126436918894.88222,0.33333333333287146
hela,sequence_h3k4me3,single,mlp,0.019479884,0.039407883,0.4943143989744387
hela,sequence_h3k4me3,single,transformer,0.1007374599575996,0.4029498398303984,0.25
hela,sequence_h3k4me3,single,xgboost,0.028737798333168,0.044725944055244195,0.6425308384250514
hela,sequence_h3k4me3_rrbs,all,cnn,0.024327180348336502,0.1019878450315441,0.23853019289516592
hela,sequence_h3k4me3_rrbs,all,linear,47251392495.13273,141754177485.57745,0.33333333333291176
hela,sequence_h3k4me3_rrbs,all,mlp,0.017446354,0.0316992646,0.5503709382582964
hela,sequence_h3k4me3_rrbs,all,transformer,0.0793773904442787,0.3175095617771148,0.25
hela,sequence_h3k4me3_rrbs,all,xgboost,0.0285013075917959,0.0445074308663605,0.640371889300348
hela,sequence_h3k4me3_rrbs,single,cnn,0.024327180348336502,0.1019878450315441,0.23853019289516592
hela,sequence_h3k4me3_rrbs,single,linear,47251392495.13273,141754177485.57745,0.33333333333291176
hela,sequence_h3k4me3_rrbs,single,mlp,0.017446354,0.0316992646,0.5503709382582964
hela,sequence_h3k4me3_rrbs,single,transformer,0.0793773904442787,0.3175095617771148,0.25
hela,sequence_h3k4me3_rrbs,single,xgboost,0.0285013075917959,0.0445074308663605,0.640371889300348
hela,sequence_rrbs,all,cnn,0.0312024224549531,0.1249349329154934,0.24974938335348185
hela,sequence_rrbs,all,linear,77872110318.81413,233616330956.62274,0.333333333333076
hela,sequence_rrbs,all,mlp,0.016912837,0.0297279336,0.5689207069542163
hela,sequence_rrbs,all,transformer,0.0877156183123588,0.3508624732494352,0.25
hela,sequence_rrbs,all,xgboost,0.0287796314805746,0.0444498108699916,0.6474635306042201
hela,sequence_rrbs,single,cnn,0.0312024224549531,0.1249349329154934,0.24974938335348185
hela,sequence_rrbs,single,linear,77872110318.81413,233616330956.62274,0.333333333333076
hela,sequence_rrbs,single,mlp,0.016912837,0.0297279336,0.5689207069542163
hela,sequence_rrbs,single,transformer,0.0877156183123588,0.3508624732494352,0.25
hela,sequence_rrbs,single,xgboost,0.0287796314805746,0.0444498108699916,0.6474635306042201
hl60,all,all,cnn,0.0057566829491406,0.020308328908867496,0.2834641380378167
hl60,all,all,linear,0.0391636430482255,0.055652871867562195,0.7037128854989494
hl60,all,all,mlp,0.0034349668,0.00559966818,0.6134232760913344
hl60,all,all,transformer,0.0530015565454959,0.2120062261819836,0.25
hl60,all,all,xgboost,0.009558655321598,0.012578358349855798,0.7599286851060005
hl60,all,single,cnn,0.0057566829491406,0.020308328908867496,0.2834641380378167
hl60,all,single,linear,0.0391636430482255,0.055652871867562195,0.7037128854989494
hl60,all,single,mlp,0.0034349668,0.00559966818,0.6134232760913344
hl60,all,single,transformer,0.0530015565454959,0.2120062261819836,0.25
hl60,all,single,xgboost,0.009558655321598,0.012578358349855798,0.7599286851060005
hl60,sequence,all,cnn,0.004429567488841601,0.0260351732140403,0.1701378151942855
hl60,sequence,all,linear,0.0375002896689097,0.053072872272314,0.7065811225836387
hl60,sequence,all,mlp,0.005195657,0.00798056915,0.6510384036958066
hl60,sequence,all,transformer,0.100821629166603,0.403286516666412,0.25
hl60,sequence,all,xgboost,0.0096497889608144,0.012454552866983899,0.7748001123665611
hl60,sequence,single,cnn,0.004429567488841601,0.0260351732140403,0.1701378151942855
hl60,sequence,single,linear,0.0375002896689097,0.053072872272314,0.7065811225836387
hl60,sequence,single,mlp,0.005195657,0.00798056915,0.6510384036958066
hl60,sequence,single,transformer,0.100821629166603,0.403286516666412,0.25
hl60,sequence,single,xgboost,0.0096497889608144,0.012454552866983899,0.7748001123665611
hl60,sequence_ctcf,all,cnn,0.0074376987759022,0.029190298402681406,0.25480036802977585
hl60,sequence_ctcf,all,linear,0.0390260289413728,0.0558046814752713,0.6993325274809854
hl60,sequence_ctcf,all,mlp,0.005515661,0.00845193995,0.6525911249523253
hl60,sequence_ctcf,all,transformer,0.0814113095402717,0.3256452381610868,0.25
hl60,sequence_ctcf,all,xgboost,0.0090259835124015,0.0116640853811985,0.7738269411976877
hl60,sequence_ctcf,single,cnn,0.0074376987759022,0.029190298402681406,0.25480036802977585
hl60,sequence_ctcf,single,linear,0.0390260289413728,0.0558046814752713,0.6993325274809854
hl60,sequence_ctcf,single,mlp,0.005515661,0.00845193995,0.6525911249523253
hl60,sequence_ctcf,single,transformer,0.0814113095402717,0.3256452381610868,0.25
hl60,sequence_ctcf,single,xgboost,0.0090259835124015,0.0116640853811985,0.7738269411976877
hl60,sequence_ctcf_dnase,all,cnn,0.0041235926328226005,0.0184750292100939,0.2231981658015274
hl60,sequence_ctcf_dnase,all,linear,0.0388540347308296,0.055564414535269904,0.6992611198335713
hl60,sequence_ctcf_dnase,all,mlp,0.004806283,0.0072271809,0.6650287389374743
hl60,sequence_ctcf_dnase,all,transformer,0.0525184720754623,0.2100738883018492,0.25
hl60,sequence_ctcf_dnase,all,xgboost,0.009297976270318,0.0120239400421267,0.7732886423037625
hl60,sequence_ctcf_dnase,single,cnn,0.0041235926328226005,0.0184750292100939,0.2231981658015274
hl60,sequence_ctcf_dnase,single,linear,0.0388540347308296,0.055564414535269904,0.6992611198335713
hl60,sequence_ctcf_dnase,single,mlp,0.004806283,0.0072271809,0.6650287389374743
hl60,sequence_ctcf_dnase,single,transformer,0.0525184720754623,0.2100738883018492,0.25
hl60,sequence_ctcf_dnase,single,xgboost,0.009297976270318,0.0120239400421267,0.7732886423037625
hl60,sequence_ctcf_dnase_h3k4me3,all,cnn,0.0027676796889862,0.014464467298238802,0.19134335416024575
hl60,sequence_ctcf_dnase_h3k4me3,all,linear,0.0375554477417373,0.05381875607883341,0.6978133735890569
hl60,sequence_ctcf_dnase_h3k4me3,all,mlp,0.0036694736,0.005690794730000001,0.6448086381776766
hl60,sequence_ctcf_dnase_h3k4me3,all,transformer,0.0523618385195732,0.2094473540782928,0.25
hl60,sequence_ctcf_dnase_h3k4me3,all,xgboost,0.0089246071875095,0.011566868459340001,0.7715664113308965
hl60,sequence_ctcf_dnase_h3k4me3,single,cnn,0.0027676796889862,0.014464467298238802,0.19134335416024575
hl60,sequence_ctcf_dnase_h3k4me3,single,linear,0.0375554477417373,0.05381875607883341,0.6978133735890569
hl60,sequence_ctcf_dnase_h3k4me3,single,mlp,0.0036694736,0.005690794730000001,0.6448086381776766
hl60,sequence_ctcf_dnase_h3k4me3,single,transformer,0.0523618385195732,0.2094473540782928,0.25
hl60,sequence_ctcf_dnase_h3k4me3,single,xgboost,0.0089246071875095,0.011566868459340001,0.7715664113308965
hl60,sequence_ctcf_dnase_rrbs,all,cnn,0.0086118227336554,0.0334056233987207,0.25779560018584174
hl60,sequence_ctcf_dnase_rrbs,all,linear,0.0402917024883765,0.0570770586621913,0.7059176389386429
hl60,sequence_ctcf_dnase_rrbs,all,mlp,0.0045492062,0.00693476277,0.6560002628611908
hl60,sequence_ctcf_dnase_rrbs,all,transformer,0.0553533770143985,0.221413508057594,0.25
hl60,sequence_ctcf_dnase_rrbs,all,xgboost,0.0097892684862017,0.012754925584886102,0.7674892668759632
hl60,sequence_ctcf_dnase_rrbs,single,cnn,0.0086118227336554,0.0334056233987207,0.25779560018584174
hl60,sequence_ctcf_dnase_rrbs,single,linear,0.0402917024883765,0.0570770586621913,0.7059176389386429
hl60,sequence_ctcf_dnase_rrbs,single,mlp,0.0045492062,0.00693476277,0.6560002628611908
hl60,sequence_ctcf_dnase_rrbs,single,transformer,0.0553533770143985,0.221413508057594,0.25
hl60,sequence_ctcf_dnase_rrbs,single,xgboost,0.0097892684862017,0.012754925584886102,0.7674892668759632
hl60,sequence_ctcf_h3k4me3,all,cnn,0.0066288964007979,0.0235802255920127,0.2811209916093126
hl60,sequence_ctcf_h3k4me3,all,linear,0.0375147632880776,0.0534150115273583,0.702326222823394
hl60,sequence_ctcf_h3k4me3,all,mlp,0.0026749948,0.0060000126,0.44583153042045276
hl60,sequence_ctcf_h3k4me3,all,transformer,0.0699410960078239,0.2797643840312956,0.25
hl60,sequence_ctcf_h3k4me3,all,xgboost,0.008820803835988,0.0116703892708754,0.7558277304426494
hl60,sequence_ctcf_h3k4me3,single,cnn,0.0066288964007979,0.0235802255920127,0.2811209916093126
hl60,sequence_ctcf_h3k4me3,single,linear,0.0375147632880776,0.0534150115273583,0.702326222823394
hl60,sequence_ctcf_h3k4me3,single,mlp,0.0026749948,0.0060000126,0.44583153042045276
hl60,sequence_ctcf_h3k4me3,single,transformer,0.0699410960078239,0.2797643840312956,0.25
hl60,sequence_ctcf_h3k4me3,single,xgboost,0.008820803835988,0.0116703892708754,0.7558277304426494
hl60,sequence_ctcf_h3k4me3_rrbs,all,cnn,0.006863366230390799,0.031166016182396,0.22021955549992767
hl60,sequence_ctcf_h3k4me3_rrbs,all,linear,0.0390828211655049,0.0552420945073325,0.7074826093047084
hl60,sequence_ctcf_h3k4me3_rrbs,all,mlp,0.0027454076,0.005905967199999999,0.46485317426077144
hl60,sequence_ctcf_h3k4me3_rrbs,all,transformer,0.0698156580328941,0.2792626321315764,0.25
hl60,sequence_ctcf_h3k4me3_rrbs,all,xgboost,0.009673117659986,0.012537029222585101,0.7715637802423044
hl60,sequence_ctcf_h3k4me3_rrbs,single,cnn,0.006863366230390799,0.031166016182396,0.22021955549992767
hl60,sequence_ctcf_h3k4me3_rrbs,single,linear,0.0390828211655049,0.0552420945073325,0.7074826093047084
hl60,sequence_ctcf_h3k4me3_rrbs,single,mlp,0.0027454076,0.005905967199999999,0.46485317426077144
hl60,sequence_ctcf_h3k4me3_rrbs,single,transformer,0.0698156580328941,0.2792626321315764,0.25
hl60,sequence_ctcf_h3k4me3_rrbs,single,xgboost,0.009673117659986,0.012537029222585101,0.7715637802423044
hl60,sequence_ctcf_rrbs,all,cnn,0.0046625878312624,0.0231901790248224,0.2010587251729122
hl60,sequence_ctcf_rrbs,all,linear,0.0404596211497851,0.0573390196099462,0.705621083600928
hl60,sequence_ctcf_rrbs,all,mlp,0.005588956,0.00864497513,0.6464976377554946
hl60,sequence_ctcf_rrbs,all,transformer,0.0791602209210395,0.316640883684158,0.25
hl60,sequence_ctcf_rrbs,all,xgboost,0.0098470235243439,0.0129840561421586,0.7583934801676567
hl60,sequence_ctcf_rrbs,single,cnn,0.0046625878312624,0.0231901790248224,0.2010587251729122
hl60,sequence_ctcf_rrbs,single,linear,0.0404596211497851,0.0573390196099462,0.705621083600928
hl60,sequence_ctcf_rrbs,single,mlp,0.005588956,0.00864497513,0.6464976377554946
hl60,sequence_ctcf_rrbs,single,transformer,0.0791602209210395,0.316640883684158,0.25
hl60,sequence_ctcf_rrbs,single,xgboost,0.0098470235243439,0.0129840561421586,0.7583934801676567
hl60,sequence_dnase,all,cnn,0.007299894641619,0.026517239341046103,0.27528863573364043
hl60,sequence_dnase,all,linear,0.0372103402553265,0.0525279916106627,0.7083906906460353
hl60,sequence_dnase,all,mlp,0.004535758,0.0071175006700000005,0.6372683629125672
hl60,sequence_dnase,all,transformer,0.0699009001255035,0.279603600502014,0.25
hl60,sequence_dnase,all,xgboost,0.0093477368354797,0.012104067194740999,0.7722806462559233
hl60,sequence_dnase,single,cnn,0.007299894641619,0.026517239341046103,0.27528863573364043
hl60,sequence_dnase,single,linear,0.0372103402553265,0.0525279916106627,0.7083906906460353
hl60,sequence_dnase,single,mlp,0.004535758,0.0071175006700000005,0.6372683629125672
hl60,sequence_dnase,single,transformer,0.0699009001255035,0.279603600502014,0.25
hl60,sequence_dnase,single,xgboost,0.0093477368354797,0.012104067194740999,0.7722806462559233
hl60,sequence_dnase_h3k4me3,all,cnn,0.0046830591745673,0.016805396706330897,0.27866400635476263
hl60,sequence_dnase_h3k4me3,all,linear,0.0361384488880923,0.0516545232564622,0.6996182833527793
hl60,sequence_dnase_h3k4me3,all,mlp,0.0035927002,0.00510537898,0.703708816539218
